-- Logs begin at Wed 2020-04-01 11:07:14 UTC, end at Wed 2020-04-01 12:53:13 UTC. --
Apr 01 11:50:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 11:50:38 ubuntu dstat.sh[2685]: [286B blob data]
Apr 01 11:50:38 ubuntu dstat.sh[2685]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 12:37:20 ubuntu dstat.sh[2685]: 01-04 12:37:20|  7   2  90   0   2|2614M  227M  150M  979M|7813B 3780B|   0     0 |   0     0 |1126  2006 |0.69 0.90 1.49|2.0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:21 ubuntu dstat.sh[2685]: 01-04 12:37:21| 10   1  87   1   0|2614M  227M  150M  979M|7223B 3294B|   0    40k|   0  3.00 |1186  2074 |0.69 0.90 1.49|1.0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:22 ubuntu dstat.sh[2685]: 01-04 12:37:22| 11   1  84   4   0|2614M  227M  150M  979M|6506B 3510B|   0   164k|   0  12.0 |1294  2305 |0.71 0.90 1.49|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 441B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:23 ubuntu dstat.sh[2685]: 01-04 12:37:23|  7   2  90   1   1|2614M  227M  150M  979M|6354B 3780B|   0    28k|   0  3.00 |1191  2084 |0.71 0.90 1.49|1.0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 455B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:24 ubuntu dstat.sh[2685]: 01-04 12:37:24| 10   2  84   4   1|2614M  227M  150M  979M|7100B 3780B|   0    80k|   0  9.00 |1268  2257 |0.71 0.90 1.49|1.0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 422B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:25 ubuntu dstat.sh[2685]: 01-04 12:37:25|  8   2  82   7   0|2614M  227M  150M  979M|6783B 3780B|   0   156k|   0  2.00 |1185  2128 |0.71 0.90 1.49|  0 2.0   0|   0     0 |swift-container      1693 1.5%   0    0 |python2              2793   39k 453B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:26 ubuntu dstat.sh[2685]: 01-04 12:37:26| 10   0  58  31   0|2614M  227M  150M  979M|6630B 3402B|   0   280k|   0  29.0 |1270  2275 |0.71 0.90 1.49|1.0   0   0|   0     0 |neutron-server:      7513 1.5%   0    0 |python2              2793   39k 472B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:27 ubuntu dstat.sh[2685]: 01-04 12:37:27|  7   1  89   2   0|2614M  227M  150M  979M|9014B 3780B|   0    56k|   0  6.00 |1118  1988 |0.66 0.89 1.48|3.0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   39k 455B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:28 ubuntu dstat.sh[2685]: 01-04 12:37:28| 10   2  88   0   1|2614M  227M  150M  979M|6659B 3780B|   0     0 |   0     0 |1200  2182 |0.66 0.89 1.48|2.0   0 2.0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   39k 446B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:29 ubuntu dstat.sh[2685]: 01-04 12:37:29|  7   2  90   0   1|2614M  227M  150M  979M|6004B 3726B|   0     0 |   0     0 |1096  1875 |0.66 0.89 1.48|1.0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 431B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:30 ubuntu dstat.sh[2685]: 01-04 12:37:30|  9   3  86   0   1|2614M  227M  150M  980M|6617B 3834B|   0     0 |   0     0 |1140  1943 |0.66 0.89 1.48|3.0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 438B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:31 ubuntu dstat.sh[2685]: 01-04 12:37:31|  8   2  91   0   0|2614M  227M  150M  980M|8377B 3496B|   0     0 |   0     0 |1145  2061 |0.66 0.89 1.48|4.0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:32 ubuntu dstat.sh[2685]: 01-04 12:37:32|  8   2  89   0   0|2614M  227M  150M  980M|5567B 3402B|   0    28k|   0  2.00 |1062  1990 |0.60 0.87 1.47|  0   0   0|   0     0 |swift-proxy-ser      3734 1.0%   0    0 |python2              2793   39k 422B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:33 ubuntu dstat.sh[2685]: 01-04 12:37:33|  9   1  88   1   0|2614M  227M  150M  980M|7664B 3780B|   0    28k|   0  3.00 |1156  1912 |0.60 0.87 1.47|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 458B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:34 ubuntu dstat.sh[2685]: 01-04 12:37:34| 23   5  68   3   0|2614M  227M  150M  980M|  11k 4325B|   0   148k|   0  9.00 |1239  2123 |0.60 0.87 1.47|  0   0 4.0|   0     0 |python               8235 1.0%  89B1804B|python               286132265k3972B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:35 ubuntu dstat.sh[2685]: 01-04 12:37:35|  7   1  89   2   0|2614M  227M  150M  980M|5891B 3240B|   0    52k|   0  6.00 |1050  1968 |0.60 0.87 1.47|  0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   39k 461B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:36 ubuntu dstat.sh[2685]: 01-04 12:37:36|  7   3  89   2   0|2614M  227M  150M  980M|6240B 3564B|   0    52k|   0  6.00 |1151  2030 |0.60 0.87 1.47|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 452B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:37 ubuntu dstat.sh[2685]: 01-04 12:37:37|  8   1  89   0   2|2614M  227M  150M  980M|6631B 3402B|   0     0 |   0     0 |1144  1984 |0.56 0.86 1.47|1.0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 448B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:38 ubuntu dstat.sh[2685]: 01-04 12:37:38|  6   3  90   0   2|2614M  227M  150M  980M|6631B 3780B|   0     0 |   0     0 |1209  2218 |0.56 0.86 1.47|  0   0 2.0|   0     0 |python               9654 1.5%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    2    0
Apr 01 12:37:39 ubuntu dstat.sh[2685]: 01-04 12:37:39|  8   2  88   0   2|2614M  227M  150M  980M|7448B 3522B|   0     0 |   0     0 |1206  2060 |0.56 0.86 1.47|  0   0   0|   0     0 |python               8235 1.5%   0    0 |python2              2793   39k 438B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:40 ubuntu dstat.sh[2685]: 01-04 12:37:40|  8   2  89   0   2|2614M  227M  150M  980M|  11k 3672B|   0     0 |   0     0 |1247  2046 |0.56 0.86 1.47|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 430B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:41 ubuntu dstat.sh[2685]: 01-04 12:37:41|  8   2  87   1   2|2615M  227M  150M  980M|8628B 3834B|   0    28k|   0  2.00 |1195  2117 |0.56 0.86 1.47|  0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   39k 433B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:42 ubuntu dstat.sh[2685]: 01-04 12:37:42|  6   2  91   0   2|2614M  227M  150M  980M|  11k 3402B|   0     0 |   0     0 |1225  2199 |0.59 0.86 1.46|  0   0   0|   0     0 |etcd                 3776 1.5%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:43 ubuntu dstat.sh[2685]: 01-04 12:37:43|  9   0  89   1   0|2614M  227M  150M  980M|7623B 3402B|   0    36k|   0  3.00 |1250  2198 |0.59 0.86 1.46|1.0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 433B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:44 ubuntu dstat.sh[2685]: 01-04 12:37:44|  6   1  87   6   0|2614M  227M  150M  980M|7797B 3780B|   0   116k|   0  6.00 |1210  2176 |0.59 0.86 1.46|  0 1.0   0|   0     0 |accounts-daemon      989  0.5%   0    0 |python2              2793   39k 454B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:45 ubuntu dstat.sh[2685]: 01-04 12:37:45|  9   2  76  11   2|2614M  227M  150M  980M|8266B 3402B|   0    96k|   0  10.0 |1287  2241 |0.59 0.86 1.46|  0   0   0|   0     0 |neutron-server:      7512 1.0%   0  494B|python2              2793   39k 466B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:46 ubuntu dstat.sh[2685]: 01-04 12:37:46|  8   2  70  19   1|2614M  227M  150M  980M|9672B 3402B|   0   676k|   0  67.0 |1281  2098 |0.59 0.86 1.46|  0 2.0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:47 ubuntu dstat.sh[2685]: 01-04 12:37:47|  8   1   5  85   1|2614M  227M  150M  980M|8206B 3618B|   0   660k|   0   100 |1310  2095 |0.70 0.88 1.47|1.0 1.0   0|   0     0 |python               8959 1.5%   0    0 |python2              2793   39k 467B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:48 ubuntu dstat.sh[2685]: 01-04 12:37:48|  9   2  67  20   2|2614M  227M  150M  980M|9465B 3564B|   0   188k|   0  12.0 |1277  2151 |0.70 0.88 1.47|  0   0 2.0|   0     0 |python               8235 2.0%  89B1804B|python2              2793   39k 466B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:49 ubuntu dstat.sh[2685]: 01-04 12:37:49|  6   2  86   4   1|2614M  227M  150M  980M|9232B 3780B|   0    56k|   0  6.00 |1200  2009 |0.70 0.88 1.47|  0   0   0|   0     0 |swift-proxy-ser      3734 1.0%   0    0 |python2              2793   39k 473B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:50 ubuntu dstat.sh[2685]: 01-04 12:37:50|  7   2  90   0   2|2614M  227M  150M  980M|8593B 3780B|   0     0 |   0     0 |1247  2082 |0.70 0.88 1.47|1.0   0   0|   0     0 |beam.smp             3412 1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:51 ubuntu dstat.sh[2685]: 01-04 12:37:51|  8   1  88   1   2|2614M  227M  150M  980M|6057B 3402B|   0    36k|   0  3.00 |1217  2093 |0.70 0.88 1.47|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:52 ubuntu dstat.sh[2685]: 01-04 12:37:52| 10   2  84   1   2|2614M  227M  150M  980M|9448B 3780B|   0    36k|   0  3.00 |1326  2237 |0.65 0.87 1.46|  0   0   0|   0     0 |beam.smp             3412 1.5%   0    0 |python2              2793   39k 446B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:53 ubuntu dstat.sh[2685]: 01-04 12:37:53|  7   1  89   2   1|2614M  227M  150M  980M|6283B 3402B|   0    32k|   0  3.00 |1173  2011 |0.65 0.87 1.46|  0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   39k 465B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:54 ubuntu dstat.sh[2685]: 01-04 12:37:54|  9   2  81   8   0|2614M  227M  150M  980M|6126B 3780B|   0   388k|   0  22.0 |1323  2240 |0.65 0.87 1.46|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:55 ubuntu dstat.sh[2685]: 01-04 12:37:55|  7   2  91   0   1|2614M  227M  150M  980M|6876B 3402B|   0     0 |   0     0 |1182  2087 |0.65 0.87 1.46|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 450B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:56 ubuntu dstat.sh[2685]: 01-04 12:37:56|  8   2  69  21   1|2614M  227M  150M  980M|6139B 3780B|   0   208k|   0  15.0 |1299  2149 |0.65 0.87 1.46|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:57 ubuntu dstat.sh[2685]: 01-04 12:37:57|  8   2  85   5   0|2614M  227M  150M  980M|  11k 3780B|   0    40k|   0  4.00 |1245  2036 |0.60 0.85 1.45|1.0 2.0   0|   0     0 |python               9654 1.5%   0    0 |python2              2793   39k 467B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:58 ubuntu dstat.sh[2685]: 01-04 12:37:58|  6   2  90   2   1|2614M  226M  150M  980M|6051B 3402B|   0    64k|   0  13.0 |1244  2206 |0.60 0.85 1.45|  0   0 2.0|   0     0 |python               8235 1.0%  89B1804B|python2              2793   39k 449B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:37:59 ubuntu dstat.sh[2685]: 01-04 12:37:59|  6   2  92   0   1|2614M  227M  150M  980M|6629B 3780B|   0     0 |   0     0 |1129  2047 |0.60 0.85 1.45|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 461B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:00 ubuntu dstat.sh[2685]: 01-04 12:38:00|  8   1  90   0   0|2614M  227M  150M  980M|6303B 3780B|   0     0 |   0     0 |1124  2018 |0.60 0.85 1.45|1.0   0   0|   0     0 |python               8959 1.5%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:01 ubuntu dstat.sh[2685]: 01-04 12:38:01|  8   2  90   0   0|2614M  226M  150M  980M|7612B 3780B|   0     0 |   0     0 |1178  2039 |0.60 0.85 1.45|1.0   0   0|   0     0 |python               9654 1.0%   0    0 |python2              2793   39k 426B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:02 ubuntu dstat.sh[2685]: 01-04 12:38:02|  8   2  90   0   1|2614M  227M  150M  980M|5984B 3780B|   0     0 |   0     0 |1178  2062 |0.63 0.85 1.45|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 422B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:03 ubuntu dstat.sh[2685]: 01-04 12:38:03|  9   3  84   5   0|2614M  227M  150M  980M|6511B 3510B|   0    68k|   0  5.00 |1192  2085 |0.63 0.85 1.45|1.0   0   0|   0     0 |neutron-server:      7513 1.5%   0    0 |python2              2793   39k 452B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:04 ubuntu dstat.sh[2685]: 01-04 12:38:04|  6   2  89   3   1|2614M  227M  150M  980M|8382B 3672B|   0   148k|   0  9.00 |1151  2003 |0.63 0.85 1.45|1.0   0   0|   0     0 |python               8235 1.0%  89B1804B|python2              2793   39k 464B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:05 ubuntu dstat.sh[2685]: 01-04 12:38:05|  8   2  88   2   0|2614M  227M  150M  980M|9667B 3402B|   0    56k|   0  6.00 |1232  2129 |0.63 0.85 1.45|1.0   0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   39k 456B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:06 ubuntu dstat.sh[2685]: 01-04 12:38:06|  8   1  87   3   1|2614M  227M  150M  980M|  12k 3780B|   0    56k|   0  6.00 |1293  2200 |0.63 0.85 1.45|1.0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 448B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:07 ubuntu dstat.sh[2685]: 01-04 12:38:07|  9   1  89   0   0|2614M  227M  150M  980M|5151B 3024B|   0     0 |   0     0 |1178  2085 |0.58 0.84 1.44|  0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 465B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:08 ubuntu dstat.sh[2685]: 01-04 12:38:08|  7   1  90   0   3|2614M  226M  150M  980M|6174B 3402B|   0  4096B|   0  1.00 |1102  2057 |0.58 0.84 1.44|  0   0 2.0|   0     0 |beam.smp             3412 1.0%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:09 ubuntu dstat.sh[2685]: 01-04 12:38:09|  7   2  90   0   1|2614M  226M  150M  980M|6472B 3726B|   0     0 |   0     0 |1122  1970 |0.58 0.84 1.44|  0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 453B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:10 ubuntu dstat.sh[2685]: 01-04 12:38:10|  8   1  90   0   1|2614M  227M  150M  980M|5681B 3456B|   0     0 |   0     0 |1060  1988 |0.58 0.84 1.44|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:11 ubuntu dstat.sh[2685]: 01-04 12:38:11|  8   2  86   0   4|2614M  227M  150M  980M|7523B 3780B|   0    28k|   0  2.00 |1141  2039 |0.58 0.84 1.44|  0   0   0|   0     0 |ovs-vswitchd         8153 1.5%   0    0 |python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:12 ubuntu dstat.sh[2685]: 01-04 12:38:12|  7   1  88   0   3|2614M  226M  150M  980M|8784B 3402B|   0     0 |   0     0 |1113  1984 |0.53 0.83 1.43|  0   0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:13 ubuntu dstat.sh[2685]: 01-04 12:38:13|  8   2  85   1   4|2614M  227M  150M  980M|7860B 3498B|   0    36k|   0  3.00 |1128  1898 |0.53 0.83 1.43|  0   0   0|   0     0 |beam.smp             3412 1.5%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:14 ubuntu dstat.sh[2685]: 01-04 12:38:14|  6   2  89   0   3|2614M  226M  150M  980M|6916B 3768B|   0     0 |   0     0 |1000  1749 |0.53 0.83 1.43|  0   0   0|   0     0 |etcd                 3776 1.0%   0    0 |python2              2793   39k 458B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:15 ubuntu dstat.sh[2685]: 01-04 12:38:15|  8   2  85   1   4|2614M  226M  150M  980M|6834B 3294B|   0    44k|   0  3.00 |1094  1972 |0.53 0.83 1.43|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 438B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:16 ubuntu dstat.sh[2685]: 01-04 12:38:16|  8   2  72  17   1|2614M  226M  150M  980M|6150B 3510B|   0   256k|   0  12.0 |1237  2069 |0.53 0.83 1.43|  0   0   0|   0     0 |python               8959 1.5%   0    0 |python2              2793   39k 464B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:17 ubuntu dstat.sh[2685]: 01-04 12:38:17|  6   2  86   2   4|2614M  226M  150M  980M|8946B 3402B|   0    56k|   0  6.00 |1146  1868 |0.49 0.81 1.42|1.0   0   0|   0     0 |etcd                 3776 2.0%   0    0 |python2              2793   39k 467B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:18 ubuntu dstat.sh[2685]: 01-04 12:38:18|  8   2  70  17   2|2614M  226M  150M  980M|7214B 3402B|   0   660k|   0  60.0 |1261  2080 |0.49 0.81 1.42|  0 1.0 2.0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:19 ubuntu dstat.sh[2685]: 01-04 12:38:19|  7   0  77  14   1|2614M  226M  150M  980M|7918B 3780B|   0   580k|   0  87.0 |1192  1925 |0.49 0.81 1.42|  0   0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   39k 473B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:20 ubuntu dstat.sh[2685]: 01-04 12:38:20|  7   2  90   0   2|2614M  226M  150M  980M|5571B 3402B|   0     0 |   0     0 |1116  2004 |0.49 0.81 1.42|  0   0   0|   0     0 |python               8235 1.0%  89B1804B|python2              2793   39k 449B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:21 ubuntu dstat.sh[2685]: 01-04 12:38:21| 10   3  77   4   7|2614M  226M  150M  980M|6709B 3780B|   0    60k|   0  3.00 |1173  1977 |0.49 0.81 1.42|  0   0   0|   0     0 |rcu_sched            8    2.0%   0    0 |python2              2793   39k 432B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:22 ubuntu dstat.sh[2685]: 01-04 12:38:22|  7   2  83   1   6|2614M  226M  150M  980M|7247B 3402B|   0    36k|   0  3.00 |1148  2017 |0.45 0.80 1.42|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 458B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:23 ubuntu dstat.sh[2685]: 01-04 12:38:23|  8   2  83   2   6|2614M  226M  150M  980M|8032B 3402B|   0    32k|   0  3.00 |1144  1983 |0.45 0.80 1.42|1.0   0   0|   0     0 |beam.smp             3412 1.5%   0    0 |python2              2793   39k 464B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:24 ubuntu dstat.sh[2685]: 01-04 12:38:24|  8   3  80   1   7|2614M  226M  150M  980M|6529B 3024B|   0    36k|   0  3.00 |1156  2128 |0.45 0.80 1.42|2.0   0   0|   0     0 |beam.smp             3412 1.5%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:25 ubuntu dstat.sh[2685]: 01-04 12:38:25| 10   1  87   0   2|2614M  226M  150M  980M|7615B 3402B|   0     0 |   0     0 |1230  2134 |0.45 0.80 1.42|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 458B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:26 ubuntu dstat.sh[2685]: 01-04 12:38:26|  7   1  72  19   1|2614M  226M  150M  980M|7376B 3402B|   0   416k|   0  15.0 |1200  2124 |0.45 0.80 1.42|1.0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 432B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:27 ubuntu dstat.sh[2685]: 01-04 12:38:27|  7   2  84   6   1|2614M  226M  150M  980M|8768B 3780B|   0    56k|   0  6.00 |1242  2050 |0.41 0.78 1.41|1.0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 451B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:28 ubuntu dstat.sh[2685]: 01-04 12:38:28| 12   1  87   0   0|2614M  226M  150M  981M|9319B 3564B|  12k    0 |2.00     0 |1341  2348 |0.41 0.78 1.41|  0   0 2.0|   0     0 |ironic-conducto      281922.0%   0 2597B|python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:29 ubuntu dstat.sh[2685]: 01-04 12:38:29|  8   2  84   6   1|2614M  226M  150M  981M|8134B 3618B|   0    76k|   0  7.00 |1118  1981 |0.41 0.78 1.41|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 446B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:30 ubuntu dstat.sh[2685]: 01-04 12:38:30|  8   1  91   0   1|2614M  226M  150M  981M|7453B 3780B|   0     0 |   0     0 |1098  1941 |0.41 0.78 1.41|2.0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:31 ubuntu dstat.sh[2685]: 01-04 12:38:31|  8   2  91   0   0|2614M  226M  150M  981M|7241B 3874B|   0     0 |   0     0 |1101  1959 |0.41 0.78 1.41|  0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   39k 426B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:32 ubuntu dstat.sh[2685]: 01-04 12:38:32|  7   2  91   0   0|2614M  226M  150M  981M|6716B 3780B|   0     0 |   0     0 |1084  1993 |0.38 0.77 1.40|  0   0   0|   0     0 |python               8235 1.5%  89B1804B|python2              2793   39k 422B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:33 ubuntu dstat.sh[2685]: 01-04 12:38:33|  7   2  89   2   1|2614M  226M  150M  981M|8896B 3402B|   0    36k|   0  3.00 |1160  1969 |0.38 0.77 1.40|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   39k 410B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:34 ubuntu dstat.sh[2685]: 01-04 12:38:34|  9   2  89   0   1|2614M  226M  150M  981M|6863B 3780B|   0    44k|   0  11.0 |1180  2059 |0.38 0.77 1.40|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 458B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:35 ubuntu dstat.sh[2685]: 01-04 12:38:35|  7   2  85   5   0|2614M  226M  150M  981M|6888B 3402B|   0   192k|   0  15.0 |1193  2129 |0.38 0.77 1.40|  0   0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   39k 449B  0%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:36 ubuntu dstat.sh[2685]: 01-04 12:38:36|  7   1  89   3   1|2614M  226M  150M  981M|7903B 3780B|   0    52k|   0  6.00 |1201  2147 |0.38 0.77 1.40|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   39k 460B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
Apr 01 12:38:37 ubuntu dstat.sh[2685]: 01-04 12:38:37|  7   2  90   0   1|2614M  226M  150M  981M|6280B 3348B|   0     0 |   0     0 |1210  2106 |0.43 0.77 1.40|  0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   39k 448B0.5%|mysqld       304M|   0     0 |  24  163    0    1    0
