-- Logs begin at Wed 2020-04-01 21:44:20 UTC, end at Wed 2020-04-01 23:10:43 UTC. --
Apr 01 22:25:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 22:25:19 ubuntu dstat.sh[2661]: [286B blob data]
Apr 01 22:25:19 ubuntu dstat.sh[2661]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 22:59:26 ubuntu dstat.sh[2661]: 01-04 22:59:26| 10   3  85   3   0|2742M  115M  155M  965M|  16k 5585B|  44k   36k|1.00  2.00 |1193  2149 |4.24 2.39 2.09|1.0   0   0|   0     0 |uwsgi                280942.5%1237B8175B|python2              2741   56k 468B1.0%|mysqld       308M|   0     0 |  24  187    0   93    0
Apr 01 22:59:27 ubuntu dstat.sh[2661]: 01-04 22:59:27| 10   2  85   3   1|2742M  115M  155M  965M|7579B 3888B|   0    44k|   0  3.00 |1192  2199 |3.98 2.36 2.09|  0   0   0|   0     0 |uwsgi                280952.5%1237B8175B|python2              2741   56k 464B  0%|mysqld       308M|   0     0 |  24  187    0   90    0
Apr 01 22:59:28 ubuntu dstat.sh[2661]: 01-04 22:59:28| 13   2  83   2   1|2742M  115M  155M  965M|9105B 3888B|   0    36k|   0  3.00 |1277  2206 |3.98 2.36 2.09|  0   0   0|   0     0 |uwsgi                280942.5%1237B8175B|python2              2741   56k 465B  0%|mysqld       308M|   0     0 |  24  187    0   91    0
Apr 01 22:59:29 ubuntu dstat.sh[2661]: 01-04 22:59:29| 12   1  86   0   0|2742M  115M  155M  965M|9475B 4568B|  36k    0 |5.00     0 |1169  2171 |3.98 2.36 2.09|  0   0   0|   0     0 |uwsgi                280952.5%1237B8175B|python2              2741   56k 466B  0%|mysqld       308M|   0     0 |  24  188    0   80    0
Apr 01 22:59:30 ubuntu dstat.sh[2661]: 01-04 22:59:30| 24   5  37  33   2|2742M  114M  155M  965M|  18k 5379B|  48k  176k|1.00  15.0 |1459  2642 |3.98 2.36 2.09|2.0 1.0 2.0|   0     0 |mysqld               1941  13%   0    0 |python2              2741   55k 456B0.5%|mysqld       308M|   0     0 |  24  189    0   81    0
Apr 01 22:59:31 ubuntu dstat.sh[2661]: 01-04 22:59:31| 10   4  84   1   2|2742M  114M  155M  966M|5844B 3888B|   0    40k|   0  3.00 |1132  2085 |3.98 2.36 2.09|7.0   0   0|   0     0 |mysqld               1941 3.5%   0    0 |python2              2741   55k 486B  0%|mysqld       308M|   0     0 |  24  187    0   75    0
Apr 01 22:59:32 ubuntu dstat.sh[2661]: 01-04 22:59:32|  6   3  85   3   4|2742M  114M  155M  966M|8667B 4320B|   0    44k|   0  3.00 |1205  2147 |3.82 2.36 2.09|  0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   64k 465B1.0%|mysqld       308M|   0     0 |  24  187    0   75    0
Apr 01 22:59:33 ubuntu dstat.sh[2661]: 01-04 22:59:33|  8   2  51  38   1|2742M  113M  155M  966M|6549B 3888B|   0  3192k|   0  27.0 |1250  2296 |3.82 2.36 2.09|1.0 1.0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   44k 465B  0%|mysqld       308M|   0     0 |  24  187    0   72    0
Apr 01 22:59:34 ubuntu dstat.sh[2661]: 01-04 22:59:34|  7   3  58  30   2|2742M  113M  155M  966M|6993B 3888B|   0  2268k|   0  53.0 |1241  2166 |3.82 2.36 2.09|  0   0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   53k 475B  0%|mysqld       308M|   0     0 |  24  187    0   72    0
Apr 01 22:59:35 ubuntu dstat.sh[2661]: 01-04 22:59:35|  8   2  82   8   1|2742M  113M  155M  966M|9184B 4320B|   0    80k|   0  8.00 |1292  2142 |3.82 2.36 2.09|  0 1.0   0|   0     0 |neutron-server:      7465 1.5%   0    0 |python2              2741   53k 469B  0%|mysqld       308M|   0     0 |  24  187    0   65    0
Apr 01 22:59:36 ubuntu dstat.sh[2661]: 01-04 22:59:36| 11   3  82   3   2|2742M  113M  155M  967M|7904B 4266B|   0    36k|   0  4.00 |1391  2319 |3.82 2.36 2.09|1.0   0   0|   0     0 |ironic-conducto      281154.0%   0 3454B|python2              2741   52k 471B1.0%|mysqld       308M|   0     0 |  24  187    0   65    0
Apr 01 22:59:37 ubuntu dstat.sh[2661]: 01-04 22:59:37|  6   2  88   2   2|2742M  113M  155M  967M|6261B 3942B|   0     0 |   0     0 |1202  1968 |3.52 2.32 2.08|1.0 1.0   0|   0     0 |etcd                 3750 1.0%   0    0 |python2              2741   52k 466B  0%|mysqld       308M|   0     0 |  24  187    0   56    0
Apr 01 22:59:38 ubuntu dstat.sh[2661]: 01-04 22:59:38|  5   1  79  15   1|2742M  113M  155M  967M|6899B 4320B|   0    36k|   0  3.00 |1229  2138 |3.52 2.32 2.08|  0   0   0|   0     0 |python               8910 1.0%   0    0 |python2              2741   51k 455B  0%|mysqld       308M|   0     0 |  24  187    0   56    0
Apr 01 22:59:39 ubuntu dstat.sh[2661]: 01-04 22:59:39|  7   2  81  10   1|2742M  113M  155M  967M|6615B 3888B|   0   316k|   0  14.0 |1204  2071 |3.52 2.32 2.08|1.0 2.0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   51k 466B0.5%|mysqld       308M|   0     0 |  24  187    0   52    0
Apr 01 22:59:40 ubuntu dstat.sh[2661]: 01-04 22:59:40|  7   2  80  11   1|2742M  113M  155M  967M|9008B 3930B| 388k   52k|17.0  5.00 |1371  2301 |3.52 2.32 2.08|2.0   0 2.0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python2              2741   54k 473B  0%|mysqld       308M|   0     0 |  24  187    0   52    0
Apr 01 22:59:41 ubuntu dstat.sh[2661]: 01-04 22:59:41| 10   6  77   6   1|2742M  113M  155M  967M|9534B 3888B|   0    88k|   0  11.0 |1278  2209 |3.52 2.32 2.08|1.0   0   0|   0     0 |mysqld               1941 7.0%   0    0 |python2              2741   46k 486B0.5%|mysqld       308M|   0     0 |  24  187    0   48    0
Apr 01 22:59:42 ubuntu dstat.sh[2661]: 01-04 22:59:42|  6   1  88   5   1|2742M  113M  155M  967M|  12k 4320B|   0    56k|   0  6.00 |1240  2040 |3.23 2.28 2.07|  0   0   0|   0     0 |swift-object-se      1021 0.5%   0    0 |python2              2741   50k 467B  0%|mysqld       308M|   0     0 |  24  187    0   48    0
Apr 01 22:59:43 ubuntu dstat.sh[2661]: 01-04 22:59:43|  6   2  76  15   1|2742M  113M  155M  967M|7050B 4320B|   0   244k|   0  12.0 |1167  2017 |3.23 2.28 2.07|3.0   0   0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python2              2741   50k 466B  0%|mysqld       308M|   0     0 |  24  187    0   46    0
Apr 01 22:59:44 ubuntu dstat.sh[2661]: 01-04 22:59:44|  6   2  84   6   3|2742M  113M  155M  967M|7177B 3888B|   0    64k|   0  6.00 |1135  1977 |3.23 2.28 2.07|  0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   49k 468B1.0%|mysqld       308M|   0     0 |  24  187    0   46    0
Apr 01 22:59:45 ubuntu dstat.sh[2661]: 01-04 22:59:45|  6   3  87   5   1|2742M  113M  155M  967M|7014B 4320B|   0    56k|   0  6.00 |1210  2055 |3.23 2.28 2.07|1.0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   49k 465B  0%|mysqld       308M|   0     0 |  24  187    0   41    0
Apr 01 22:59:46 ubuntu dstat.sh[2661]: 01-04 22:59:46|  7   1  92   0   0|2742M  113M  155M  967M|7879B 3888B|   0     0 |   0     0 |1149  1992 |3.23 2.28 2.07|1.0   0   0|   0     0 |python               8910 1.0%   0    0 |python2              2741   49k 461B  0%|mysqld       308M|   0     0 |  24  187    0   41    0
Apr 01 22:59:47 ubuntu dstat.sh[2661]: 01-04 22:59:47|  6   2  91   0   1|2742M  113M  155M  967M|6899B 4320B|   0     0 |   0     0 |1158  2013 |2.98 2.24 2.05|  0   0   0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python2              2741   50k 429B0.5%|mysqld       308M|   0     0 |  24  187    0   39    0
Apr 01 22:59:48 ubuntu dstat.sh[2661]: 01-04 22:59:48|  6   2  65  27   1|2742M  112M  155M  968M|6811B 3888B| 412k   36k|11.0  3.00 |1272  2154 |2.98 2.24 2.05|1.0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   47k 439B0.5%|mysqld       308M|   0     0 |  24  187    0   39    0
Apr 01 22:59:49 ubuntu dstat.sh[2661]: 01-04 22:59:49|  5   3  93   0   0|2742M  112M  155M  968M|8039B 4320B|   0     0 |   0     0 |1212  2099 |2.98 2.24 2.05|1.0   0   0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   48k 484B  0%|mysqld       308M|   0     0 |  24  187    0   39    0
Apr 01 22:59:50 ubuntu dstat.sh[2661]: 01-04 22:59:50| 10   1  76  13   0|2742M  112M  155M  968M|8447B 4320B|   0   196k|   0  15.0 |1220  2030 |2.98 2.24 2.05|1.0   0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   66k 429B0.5%|mysqld       308M|   0     0 |  24  187    0   39    0
Apr 01 22:59:51 ubuntu dstat.sh[2661]: 01-04 22:59:51|  8   2  49  41   1|2742M  112M  155M  968M|6859B 3888B|   0  1232k|   0  88.0 |1454  2223 |2.98 2.24 2.05|  0 2.0 2.0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   30k 464B  0%|mysqld       308M|   0     0 |  24  187    0   39    0
Apr 01 22:59:52 ubuntu dstat.sh[2661]: 01-04 22:59:52|  7   2   7  83   1|2742M  112M  155M  968M|8005B 4374B|   0   524k|   0   105 |1332  1934 |2.90 2.24 2.05|1.0 1.0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   48k 475B  0%|mysqld       308M|   0     0 |  24  187    0   37    0
Apr 01 22:59:53 ubuntu dstat.sh[2661]: 01-04 22:59:53|  6   2  65  28   0|2742M  112M  155M  968M|8325B 4360B|   0   448k|   0  42.0 |1307  2099 |2.90 2.24 2.05|  0   0   0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   48k 474B  0%|mysqld       308M|   0     0 |  24  187    0   37    0
Apr 01 22:59:54 ubuntu dstat.sh[2661]: 01-04 22:59:54|  7   1  92   0   0|2742M  112M  155M  968M|7740B 3888B|   0     0 |   0     0 |1130  1947 |2.90 2.24 2.05|  0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   48k 458B1.0%|mysqld       308M|   0     0 |  24  187    0   36    0
Apr 01 22:59:55 ubuntu dstat.sh[2661]: 01-04 22:59:55|  7   2  91   1   0|2742M  112M  155M  968M|7236B 3888B|4096B    0 |1.00     0 |1146  2023 |2.90 2.24 2.05|  0   0   0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   48k 429B  0%|mysqld       308M|   0     0 |  24  187    0   36    0
Apr 01 22:59:56 ubuntu dstat.sh[2661]: 01-04 22:59:56|  8   1  91   0   1|2742M  112M  155M  968M|7850B 4320B|   0     0 |   0     0 |1173  2004 |2.90 2.24 2.05|  0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   82k 454B0.5%|mysqld       308M|   0     0 |  24  187    0   34    0
Apr 01 22:59:57 ubuntu dstat.sh[2661]: 01-04 22:59:57|  9   1  88   0   1|2742M  112M  155M  968M|8188B 3888B|   0     0 |   0     0 |1177  1974 |2.66 2.20 2.04|2.0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   14k 431B  0%|mysqld       308M|   0     0 |  24  187    0   34    0
Apr 01 22:59:58 ubuntu dstat.sh[2661]: 01-04 22:59:58|  7   1  55  36   1|2742M  112M  155M  968M|6717B 3958B|  60k   32k|4.00  3.00 |1207  2052 |2.66 2.20 2.04|  0 3.0   0|   0     0 |python               8910 1.5%1839B 658B|python2              2741   48k 439B  0%|mysqld       308M|   0     0 |  24  187    0   32    0
Apr 01 22:59:59 ubuntu dstat.sh[2661]: 01-04 22:59:59|  8   1  90   1   0|2741M  112M  155M  968M|  10k 4320B|   0    52k|   0  5.00 |1195  2155 |2.66 2.20 2.04|1.0   0   0|   0     0 |python               8910 1.5%   0    0 |python2              2741   47k 488B0.5%|mysqld       308M|   0     0 |  24  187    0   32    0
Apr 01 23:00:00 ubuntu dstat.sh[2661]: 01-04 23:00:00|  6   2  60  31   1|2742M  112M  155M  968M|9112B 3888B|   0   360k|   0  20.0 |1118  2038 |2.66 2.20 2.04|1.0   0   0|   0     0 |python               8186 1.0%   0    0 |python2              2741   47k 456B  0%|mysqld       308M|   0     0 |  24  187    0   30    0
Apr 01 23:00:01 ubuntu dstat.sh[2661]: 01-04 23:00:01| 11   2  87   0   1|2742M  111M  155M  969M|7997B 4320B|   0     0 |   0     0 |1177  2159 |2.66 2.20 2.04|  0   0 2.0|   0     0 |uwsgi                280942.5%1237B8169B|python2              2741   47k 474B1.0%|mysqld       308M|   0     0 |  24  187    0   31    0
Apr 01 23:00:02 ubuntu dstat.sh[2661]: 01-04 23:00:02| 11   1  75  11   2|2742M  111M  155M  969M|6592B 3888B|   0    92k|   0  8.00 |1152  2165 |2.61 2.20 2.04|  0 1.0   0|   0     0 |python               8186 1.5%   0    0 |python2              2741   94k 908B0.5%|mysqld       308M|   0     0 |  24  187    0   29    0
Apr 01 23:00:03 ubuntu dstat.sh[2661]: 01-04 23:00:03|  6   3  82   7   2|2742M  111M  155M  969M|7449B 3888B|  88k  144k|9.00  10.0 |1219  2148 |2.61 2.20 2.04|  0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python               8186   89B1804B1.0%|mysqld       308M|   0     0 |  24  187    0   29    0
Apr 01 23:00:04 ubuntu dstat.sh[2661]: 01-04 23:00:04|  8   1  84   6   1|2742M  111M  155M  969M|  12k 4320B|   0    64k|   0  6.00 |1247  2222 |2.61 2.20 2.04|  0   0   0|   0     0 |python               8910 1.0%   0    0 |python2              2741   47k 471B  0%|mysqld       308M|   0     0 |  24  187    0   27    0
Apr 01 23:00:05 ubuntu dstat.sh[2661]: 01-04 23:00:05|  7   3  79   6   6|2742M  111M  155M  969M|8512B 4158B|  32k   88k|7.00  10.0 |1168  2210 |2.61 2.20 2.04|  0 1.0   0|   0     0 |neutron-server:      7465 3.5%   0  494B|python2              2741   54k 466B0.5%|mysqld       308M|   0     0 |  24  187    0   27    0
Apr 01 23:00:06 ubuntu dstat.sh[2661]: 01-04 23:00:06|  8   1  88   1   4|2742M  111M  155M  969M|8763B 4050B|   0    24k|   0  2.00 |1197  2108 |2.61 2.20 2.04|  0   0   0|   0     0 |python               9607 1.5%   0    0 |python2              2741   39k 471B  0%|mysqld       308M|   0     0 |  24  187    0   25    0
Apr 01 23:00:07 ubuntu dstat.sh[2661]: 01-04 23:00:07|  5   2  74  14   4|2742M  111M  155M  969M|6382B 4320B|   0   232k|   0  10.0 |1140  1987 |2.40 2.16 2.03|1.0   0   0|   0     0 |swift-account-s      2294 1.0%   0    0 |python2              2741   49k 439B0.5%|mysqld       308M|   0     0 |  24  187    0   25    0
Apr 01 23:00:08 ubuntu dstat.sh[2661]: 01-04 23:00:08|  7   1  79   6   5|2742M  111M  155M  969M|7529B 3888B|   0    56k|   0  6.00 |1172  2089 |2.40 2.16 2.03|  0   0   0|   0     0 |python               8910 1.0%   0    0 |python2              2741   49k 468B  0%|mysqld       308M|   0     0 |  24  187    0   23    0
Apr 01 23:00:09 ubuntu dstat.sh[2661]: 01-04 23:00:09|  8   2  84   1   5|2742M  111M  155M  969M|6721B 3888B|   0    32k|   0  3.00 |1251  2224 |2.40 2.16 2.03|1.0   0   0|   0     0 |python               8186 1.5%  89B1804B|python2              2741   41k 465B1.0%|mysqld       308M|   0     0 |  24  187    0   23    0
Apr 01 23:00:10 ubuntu dstat.sh[2661]: 01-04 23:00:10|  7   2  81   7   3|2742M  111M  155M  969M|7340B 4320B|   0   188k|   0  15.0 |1192  2135 |2.40 2.16 2.03|1.0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   46k 465B  0%|mysqld       308M|   0     0 |  24  187    0   21    0
Apr 01 23:00:11 ubuntu dstat.sh[2661]: 01-04 23:00:11|  7   1  84   3   5|2742M  111M  155M  969M|9560B 3888B|   0    56k|   0  6.00 |1167  2063 |2.40 2.16 2.03|1.0   0 2.0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   79k 467B0.5%|mysqld       308M|   0     0 |  24  187    0   21    0
Apr 01 23:00:12 ubuntu dstat.sh[2661]: 01-04 23:00:12|  7   2  87   0   5|2742M  110M  155M  969M|6986B 3888B|   0     0 |   0     0 |1086  1801 |2.21 2.12 2.02|1.0   0   0|   0     0 |beam.smp             3362 1.5%   0    0 |python2              2741   57k 910B1.0%|mysqld       308M|   0     0 |  24  187    0   20    0
Apr 01 23:00:13 ubuntu dstat.sh[2661]: 01-04 23:00:13|  6   1  87   0   5|2742M  110M  155M  969M|  10k 3888B|   0     0 |   0     0 |1089  1969 |2.21 2.12 2.02|2.0   0   0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python               8186   89B1804B1.0%|mysqld       308M|   0     0 |  24  187    0   20    0
Apr 01 23:00:14 ubuntu dstat.sh[2661]: 01-04 23:00:14|  7   2  88   0   4|2742M  110M  155M  969M|9599B 4320B|   0     0 |   0     0 |1139  1974 |2.21 2.12 2.02|2.0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   45k 440B  0%|mysqld       308M|   0     0 |  24  187    0   19    0
Apr 01 23:00:15 ubuntu dstat.sh[2661]: 01-04 23:00:15|  8   3  87   0   3|2742M  110M  155M  969M|6956B 4104B|   0     0 |   0     0 |1195  2020 |2.21 2.12 2.02|  0   0   0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              2741   45k 439B0.5%|mysqld       308M|   0     0 |  24  187    0   19    0
Apr 01 23:00:16 ubuntu dstat.sh[2661]: 01-04 23:00:16|  8   2  86   4   1|2742M  110M  155M  969M|7467B 4104B|   0    32k|   0  2.00 |1259  2169 |2.21 2.12 2.02|  0   0   0|   0     0 |python               8186 1.0%   0    0 |python2              2741   45k 431B  0%|mysqld       308M|   0     0 |  24  187    0   17    0
Apr 01 23:00:17 ubuntu dstat.sh[2661]: 01-04 23:00:17|  6   3  90   0   1|2742M  111M  155M  969M|6731B 4320B|   0     0 |   0     0 |1264  2274 |2.03 2.09 2.01|  0   0   0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python2              2741   47k 465B  0%|mysqld       308M|   0     0 |  24  187    0   18    0
Apr 01 23:00:18 ubuntu dstat.sh[2661]: 01-04 23:00:18|  8   2  88   0   2|2742M  110M  155M  969M|7812B 3888B|   0     0 |   0     0 |1206  2106 |2.03 2.09 2.01|  0   0   0|   0     0 |neutron-server:      7466 1.5%   0    0 |python2              2741   43k 439B0.5%|mysqld       308M|   0     0 |  24  187    0   15    0
Apr 01 23:00:19 ubuntu dstat.sh[2661]: 01-04 23:00:19|  9   2  84   5   2|2742M  110M  155M  969M|8325B 4320B|   0    36k|   0  3.00 |1292  2153 |2.03 2.09 2.01|2.0   0   0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   45k 439B  0%|mysqld       308M|   0     0 |  24  187    0   15    0
Apr 01 23:00:20 ubuntu dstat.sh[2661]: 01-04 23:00:20|  6   2  65  26   2|2742M  110M  155M  969M|8744B 3888B|   0   192k|   0  15.0 |1219  2105 |2.03 2.09 2.01|  0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   45k 453B0.5%|mysqld       308M|   0     0 |  24  187    0   13    0
Apr 01 23:00:21 ubuntu dstat.sh[2661]: 01-04 23:00:21|  9   1  85   4   2|2742M  110M  155M  969M|6133B 3888B|   0    52k|   0  6.00 |1256  2223 |2.03 2.09 2.01|  0   0 2.0|   0     0 |python               8186 1.5%  89B1804B|python2              2741   44k 468B  0%|mysqld       308M|   0     0 |  24  187    0   13    0
Apr 01 23:00:22 ubuntu dstat.sh[2661]: 01-04 23:00:22|  5   3  91   0   1|2742M  110M  155M  970M|6900B 4320B|   0     0 |   0     0 |1212  2073 |1.87 2.05 2.00|3.0   0   0|   0     0 |python               8910 1.0%   0    0 |python2              2741   44k 471B0.5%|mysqld       308M|   0     0 |  24  187    0   11    0
Apr 01 23:00:23 ubuntu dstat.sh[2661]: 01-04 23:00:23|  8   1  73  17   0|2742M  110M  155M  970M|6749B 3888B|   0   480k|   0  11.0 |1253  2125 |1.87 2.05 2.00|2.0 1.0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   44k 435B  0%|mysqld       308M|   0     0 |  24  187    0   11    0
Apr 01 23:00:24 ubuntu dstat.sh[2661]: 01-04 23:00:24|  7   1  45  48   0|2742M  110M  155M  970M|6782B 4320B|   0   264k|   0  36.0 |1282  2102 |1.87 2.05 2.00|  0 1.0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   44k 470B  0%|mysqld       308M|   0     0 |  24  187    0    9    0
Apr 01 23:00:27 ubuntu dstat.sh[2661]: 01-04 23:00:25|  7   3  44  44   3|2742M  110M  155M  970M|7988B 4320B|   0   204k|   0  43.0 |1339  2024 |1.87 2.05 2.00|2.0 2.0   0|   0     0 |python               8186 1.0%  89B1804B|python2              2741   44k 459B0.5%|mysqld       308M|   0     0 |  24  187    0    9    0
Apr 01 23:00:27 ubuntu dstat.sh[2661]: 01-04 23:00:26|  7   2  43  48   1|2742M  110M  155M  970M|7022B 4320B|   0    56k|   0  13.0 |1260  2120 |1.87 2.05 2.00|  0 4.0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   44k 469B0.5%|mysqld       308M|   0     0 |  24  187    0    7    0
Apr 01 23:00:27 ubuntu dstat.sh[2661]: 01-04 23:00:27|  7   2   0  92   0|2742M  110M  155M  970M|8212B 4320B|  84k   16k|8.00  4.00 |1175  1936 |2.12 2.10 2.01|1.0 5.0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   43k   0   0%|mysqld       308M|   0     0 |  24  187    0    7    0
Apr 01 23:00:28 ubuntu dstat.sh[2661]: 01-04 23:00:28|  6   2  13  79   1|2742M  110M  155M  970M|  11k 3930B|   0   556k|   0  86.0 |1441  2206 |2.12 2.10 2.01|  0 1.0   0|   0     0 |swift-proxy-ser      3694 1.0%   0    0 |python2              2741   43k 928B  0%|mysqld       308M|   0     0 |  24  187    0    5    0
Apr 01 23:00:29 ubuntu dstat.sh[2661]: 01-04 23:00:29|  8   2  71  19   1|2742M  110M  155M  970M|9309B 4320B|  56k   36k|2.00  4.00 |1326  2262 |2.12 2.10 2.01|  0   0   0|   0     0 |python2              2741 1.0%  43k 474B|python2              2741   43k 474B1.0%|mysqld       308M|   0     0 |  24  187    0    5    0
Apr 01 23:00:30 ubuntu dstat.sh[2661]: 01-04 23:00:30|  6   2  80  13   1|2742M  110M  155M  970M|9357B 3834B|   0   300k|   0  17.0 |1247  2194 |2.12 2.10 2.01|  0 1.0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   43k 481B  0%|mysqld       308M|   0     0 |  24  187    0    5    0
Apr 01 23:00:31 ubuntu dstat.sh[2661]: 01-04 23:00:31| 11   2  87   0   1|2742M  110M  155M  970M|  21k 4374B|   0  4096B|   0  1.00 |1320  2290 |2.12 2.10 2.01|  0   0 2.0|   0     0 |uwsgi                280952.5%1237B8169B|python2              2741   43k 473B  0%|mysqld       308M|   0     0 |  24  187    0    4    0
Apr 01 23:00:32 ubuntu dstat.sh[2661]: 01-04 23:00:32|  7   2  87   4   1|2742M  110M  155M  970M|  12k 3888B|   0    44k|   0  3.00 |1320  2199 |2.11 2.10 2.01|  0   0   0|   0     0 |neutron-server:      7465 1.0%   0  494B|python2              2741   43k 461B  0%|mysqld       308M|   0     0 |  24  187    0    4    0
Apr 01 23:00:33 ubuntu dstat.sh[2661]: 01-04 23:00:33|  6   2  79  12   1|2742M  110M  155M  970M|8663B 3888B|   0   172k|   0  11.0 |1217  2152 |2.11 2.10 2.01|  0   0   0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741   43k 465B1.0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:34 ubuntu dstat.sh[2661]: 01-04 23:00:34|  7   2  86   4   1|2742M  110M  155M  970M|8655B 4320B|   0    64k|   0  6.00 |1190  2068 |2.11 2.10 2.01|1.0   0   0|   0     0 |python               8186 1.0%   0    0 |python2              2741   43k 467B  0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:35 ubuntu dstat.sh[2661]: 01-04 23:00:35|  7   1  84   7   1|2742M  110M  155M  970M|8493B 3888B|  36k  116k|2.00  12.0 |1287  2151 |2.11 2.10 2.01|  0   0   0|   0     0 |neutron-server:      7465 1.5%   0  988B|python2              2741   43k 464B  0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:36 ubuntu dstat.sh[2661]: 01-04 23:00:36|  9   3  82   0   6|2742M  110M  155M  970M|  10k 4320B|   0     0 |   0     0 |1305  2196 |2.11 2.10 2.01|  0   0   0|   0     0 |ironic-conducto      281154.0%   0 3171B|python2              2741   43k 482B0.5%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:37 ubuntu dstat.sh[2661]: 01-04 23:00:37|  7   2  87   0   4|2742M  110M  155M  970M|6325B 3888B|8192B    0 |1.00     0 |1172  2091 |1.94 2.06 2.00|1.0   0   0|   0     0 |python               8186 1.5%  89B1804B|python2              2741   43k 439B0.5%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:38 ubuntu dstat.sh[2661]: 01-04 23:00:38|  5   2  81   8   6|2742M  110M  155M  970M|7594B 4320B|   0   220k|   0  10.0 |1167  1993 |1.94 2.06 2.00|1.0   0   0|   0     0 |swift-object-se      1021 1.0%   0    0 |python2              2741   43k 449B  0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:39 ubuntu dstat.sh[2661]: 01-04 23:00:39|  7   2  83   4   3|2742M  110M  155M  970M|6941B 3930B|   0    80k|   0  9.00 |1200  2099 |1.94 2.06 2.00|  0   0   0|   0     0 |conntrackd           165981.5%   0    0 |python2              2741   43k 458B0.5%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:40 ubuntu dstat.sh[2661]: 01-04 23:00:40|  5   1  88   0   5|2742M  110M  155M  970M|6284B 3888B|   0     0 |   0     0 |1072  1931 |1.94 2.06 2.00|2.0   0   0|   0     0 |beam.smp             3362 1.0%   0    0 |python2              2741   86k 894B  0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:41 ubuntu dstat.sh[2661]: 01-04 23:00:41|  7   2  83   4   3|2742M  109M  155M  970M|  34k 4320B|   0   168k|   0  13.0 |1300  2122 |1.94 2.06 2.00|1.0   0 2.0|   0     0 |swift-container      1654 1.0%   0    0 |python2              2741 2517B   0   0%|mysqld       308M|   0     0 |  24  187    0    3    0
Apr 01 23:00:42 ubuntu dstat.sh[2661]: 01-04 23:00:42|  7   1  86   2   2|2742M  109M  155M  970M|  11k 4050B|   0    60k|   0  6.00 |1302  2156 |1.87 2.05 2.00|  0   0   0|   0     0 |python               8186 1.5%   0    0 |python2              2741   40k 469B0.5%|mysqld       308M|   0     0 |  24  187    0    3    0
