-- Logs begin at Wed 2020-04-01 15:53:54 UTC, end at Wed 2020-04-01 17:21:49 UTC. --
Apr 01 16:34:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 16:34:14 ubuntu dstat.sh[1989]: [286B blob data]
Apr 01 16:34:14 ubuntu dstat.sh[1989]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 17:07:06 ubuntu dstat.sh[1989]: 01-04 17:07:06| 12   3  31  53   1|2751M  118M  159M  948M|8141B 4752B|  84k   33M|5.00  84.0 |1419  2284 |3.48 2.04 2.01|  0 3.0   0|   0     0 |uwsgi                272922.5%1237B7894B|python2              2257   56k 492B0.5%|mysqld       305M|   0     0 |  25  187    0   85    0
Apr 01 17:07:08 ubuntu dstat.sh[1989]: 01-04 17:07:07| 14   3  25  57   1|2751M  118M  159M  948M|  14k 4860B|   0  4068k|   0  83.0 |1533  2423 |3.48 2.04 2.01|2.0 6.0   0|   0     0 |ironic-conducto      273104.0%   0 3450B|python2              2257   56k   0   0%|mysqld       305M|   0     0 |  25  189    0   85    0
Apr 01 17:07:09 ubuntu dstat.sh[1989]: 01-04 17:07:08| 11   3   0  83   2|2751M  118M  159M  948M|  25k 4860B|   0   568k|   0  48.0 |1426  2163 |3.60 2.09 2.03|1.0 4.0   0|   0     0 |uwsgi                272912.0%   0 6699B|python2              2257   56k 940B0.5%|mysqld       305M|   0     0 |  25  187    0   86    0
Apr 01 17:07:09 ubuntu dstat.sh[1989]: 01-04 17:07:09| 13   3  29  54   0|2750M  119M  159M  948M|  30k 4806B|  56k  536k|4.00   100 |1517  2335 |3.60 2.09 2.03|  0 1.0   0|   0     0 |uwsgi                272922.5%1237B7894B|python2              2257   56k   0   0%|mysqld       305M|   0     0 |  25  187    0   86    0
Apr 01 17:07:10 ubuntu dstat.sh[1989]: 01-04 17:07:10| 17   5  43  35   1|2749M  117M  159M  951M|  11k 5857B|   0  3060k|   0   155 |1667  2978 |3.60 2.09 2.03|  0   0   0|   0     0 |mysqld               1260 7.0%   0    0 |python2              2257   56k 944B  0%|mysqld       305M|   0     0 |  25  188    0   87    0
Apr 01 17:07:11 ubuntu dstat.sh[1989]: 01-04 17:07:11| 12   4  83   0   0|2750M  117M  159M  951M|  23k 8219B| 104k    0 |6.00     0 |1425  2506 |3.60 2.09 2.03|  0   0 2.0|   0     0 |uwsgi                272922.5%1237B8077B|python2              2257   56k 467B0.5%|mysqld       305M|   0     0 |  25  188    0   88    0
Apr 01 17:07:12 ubuntu dstat.sh[1989]: 01-04 17:07:12| 12   3  84   1   1|2750M  117M  159M  951M|  19k 7795B|  28k    0 |2.00     0 |1406  2429 |3.60 2.09 2.03|  0   0   0|   0     0 |uwsgi                272912.5%1237B8077B|python2              2257   56k 456B0.5%|mysqld       305M|   0     0 |  25  188    0   89    0
Apr 01 17:07:13 ubuntu dstat.sh[1989]: 01-04 17:07:13| 14   2  79   1   2|2749M  117M  159M  951M|  17k 7508B|  48k   48k|3.00  3.00 |1433  2460 |3.40 2.07 2.02|  0   0   0|   0     0 |uwsgi                272922.5%1237B8077B|python2              2257   57k 482B0.5%|mysqld       305M|   0     0 |  25  188    0   90    1
Apr 01 17:07:14 ubuntu dstat.sh[1989]: 01-04 17:07:14| 13   3  80   0   4|2749M  117M  159M  951M|  16k 6459B|   0     0 |   0     0 |1349  2239 |3.40 2.07 2.02|  0   0   0|   0     0 |uwsgi                272913.0%1237B8077B|python2              2257   56k 440B  0%|mysqld       305M|   0     0 |  25  187    0   91    0
Apr 01 17:07:15 ubuntu dstat.sh[1989]: 01-04 17:07:15| 12   4  75   1   7|2750M  117M  159M  951M|7687B 4946B|   0    64k|   0  6.00 |1295  2194 |3.40 2.07 2.02|  0   0   0|   0     0 |rcu_sched            8    2.5%   0    0 |python2              2257   56k 459B  0%|mysqld       305M|   0     0 |  25  188    0   88    0
Apr 01 17:07:16 ubuntu dstat.sh[1989]: 01-04 17:07:16| 14   3  73   0   9|2750M  117M  159M  951M|  16k 6999B|  48k    0 |4.00     0 |1286  2185 |3.40 2.07 2.02|2.0   0   0|   0     0 |rcu_sched            8    4.0%   0    0 |python2              2257   56k 460B  0%|mysqld       305M|   0     0 |  25  187    0   89    0
Apr 01 17:07:17 ubuntu dstat.sh[1989]: 01-04 17:07:17| 10   4  76   0   9|2750M  116M  159M  951M|7501B 4838B|  44k    0 |3.00     0 |1199  2043 |3.40 2.07 2.02|1.0   0   0|   0     0 |rcu_sched            8    5.0%   0    0 |python2              2257   55k 438B1.0%|mysqld       305M|   0     0 |  25  188    0   78    0
Apr 01 17:07:18 ubuntu dstat.sh[1989]: 01-04 17:07:18| 11   4  81   0   3|2750M  116M  159M  951M|9504B 5856B|   0     0 |   0     0 |1302  2145 |3.20 2.05 2.02|  0   0   0|   0     0 |rcu_sched            8    3.5%   0    0 |python2              2257   55k 453B  0%|mysqld       305M|   0     0 |  25  190    0   78    0
Apr 01 17:07:19 ubuntu dstat.sh[1989]: 01-04 17:07:19| 15   5  71   5   4|2750M  116M  159M  951M|  13k 5445B|  80k  144k|8.00  12.0 |1411  2703 |3.20 2.05 2.02|1.0   0   0|   0     0 |ironic-conducto      273105.0%5181B7050B|python2              2257   54k 484B  0%|mysqld       305M|   0     0 |  25  187    0   72    0
Apr 01 17:07:20 ubuntu dstat.sh[1989]: 01-04 17:07:20| 14   5  78   1   3|2749M  116M  159M  951M|7446B 5490B|   0    88k|   0  6.00 |1461  2440 |3.20 2.05 2.02|  0   0 1.0|   0     0 |uwsgi                272923.0%1237B8071B|python2              2257   54k 459B0.5%|mysqld       305M|   0     0 |  25  187    0   74    0
Apr 01 17:07:21 ubuntu dstat.sh[1989]: 01-04 17:07:21| 10   1  88   0   1|2750M  116M  159M  951M|  11k 4860B|   0     0 |   0     0 |1304  2202 |3.20 2.05 2.02|  0   0 2.0|   0     0 |python               7406 1.0%   0    0 |python2              2257   54k 445B0.5%|mysqld       305M|   0     0 |  25  187    0   74    0
Apr 01 17:07:22 ubuntu dstat.sh[1989]: 01-04 17:07:22|  9   3  73   9   5|2750M  116M  159M  952M|8048B 5244B|   0  1372k|   0  41.0 |1349  2301 |3.20 2.05 2.02|  0   0   0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              2257   54k 467B  0%|mysqld       305M|   0     0 |  25  187    0   74    0
Apr 01 17:07:23 ubuntu dstat.sh[1989]: 01-04 17:07:23|  8   3  86   0   2|2750M  116M  159M  952M|9584B 4536B|   0    40k|   0  3.00 |1196  2234 |2.95 2.02 2.01|2.0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   53k 458B0.5%|mysqld       305M|   0     0 |  25  187    0   66    0
Apr 01 17:07:24 ubuntu dstat.sh[1989]: 01-04 17:07:24| 10   2  73  10   5|2750M  116M  159M  952M|8512B 4860B|   0   180k|   0  13.0 |1213  2167 |2.95 2.02 2.01|  0   0   0|   0     0 |beam.smp             2916 2.0%   0    0 |python2              2257   53k 467B0.5%|mysqld       305M|   0     0 |  25  187    0   66    0
Apr 01 17:07:25 ubuntu dstat.sh[1989]: 01-04 17:07:25|  8   3  80   6   2|2750M  116M  159M  952M|9556B 4752B|   0  8080k|   0  25.0 |1222  2235 |2.95 2.02 2.01|1.0   0   0|   0     0 |swift-account-s      1514 1.0%   0    0 |python2              2257   52k 461B0.5%|mysqld       305M|   0     0 |  25  187    0   63    0
Apr 01 17:07:26 ubuntu dstat.sh[1989]: 01-04 17:07:26|  9   2  85   2   1|2750M  116M  159M  952M|7617B 4806B|   0    60k|   0  6.00 |1231  2273 |2.95 2.02 2.01|2.0   0   0|   0     0 |python               7406 1.0%  89B1804B|python2              2257   52k 464B  0%|mysqld       305M|   0     0 |  25  187    0   63    0
Apr 01 17:07:27 ubuntu dstat.sh[1989]: 01-04 17:07:27|  8   4  88   0   0|2750M  116M  159M  952M|  12k 4752B|   0     0 |   0     0 |1269  2256 |2.95 2.02 2.01|1.0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   51k 431B0.5%|mysqld       305M|   0     0 |  25  187    0   57    0
Apr 01 17:07:28 ubuntu dstat.sh[1989]: 01-04 17:07:28|  9   2  87   0   2|2750M  116M  159M  952M|  10k 4698B|   0     0 |   0     0 |1253  2277 |2.71 1.98 1.99|  0   0   0|   0     0 |swift-proxy-ser      2835 1.0%   0    0 |python2              2257   51k 433B  0%|mysqld       305M|   0     0 |  25  187    0   57    0
Apr 01 17:07:29 ubuntu dstat.sh[1989]: 01-04 17:07:29| 11   2  84   1   1|2750M  116M  159M  952M|  10k 5202B|4096B   40k|1.00  3.00 |1301  2355 |2.71 1.98 1.99|  0   0   0|   0     0 |python               8136 1.5%1840B 658B|python2              2257   51k 480B0.5%|mysqld       305M|   0     0 |  25  187    0   54    0
Apr 01 17:07:30 ubuntu dstat.sh[1989]: 01-04 17:07:30|  7   4  85   0   4|2750M  116M  159M  952M|8227B 4806B|   0    64k|   0  6.00 |1233  2307 |2.71 1.98 1.99|1.0   0   0|   0     0 |mysqld               1260 2.0%   0    0 |python2              2257   51k 454B  0%|mysqld       305M|   0     0 |  25  187    0   54    0
Apr 01 17:07:31 ubuntu dstat.sh[1989]: 01-04 17:07:31| 10   1  83   3   2|2750M  115M  159M  952M|7705B 4860B|   0   120k|   0  12.0 |1203  2160 |2.71 1.98 1.99|2.0   0 2.0|   0     0 |beam.smp             2916 1.5%   0    0 |python2              2257   50k 466B0.5%|mysqld       305M|   0     0 |  25  187    0   51    0
Apr 01 17:07:32 ubuntu dstat.sh[1989]: 01-04 17:07:32|  7   4  79   8   2|2750M  115M  159M  952M|8298B 5202B|   0   376k|   0  20.0 |1285  2224 |2.71 1.98 1.99|2.0   0   0|   0     0 |conntrackd           162262.0%   0    0 |python2              2257   50k 466B  0%|mysqld       305M|   0     0 |  25  187    0   51    0
Apr 01 17:07:33 ubuntu dstat.sh[1989]: 01-04 17:07:33|  8   4  77   5   5|2750M  115M  159M  952M|8560B 4428B|4096B   36k|1.00  3.00 |1143  2086 |2.49 1.95 1.98|  0   0   0|   0     0 |conntrackd           162263.0%   0    0 |python2              2257   50k 473B0.5%|mysqld       305M|   0     0 |  25  187    0   48    0
Apr 01 17:07:34 ubuntu dstat.sh[1989]: 01-04 17:07:34|  9   3  81   6   1|2750M  115M  159M  952M|7162B 4374B|   0   196k|   0  15.0 |1174  2074 |2.49 1.95 1.98|  0   0   0|   0     0 |python               8136 1.5%   0    0 |python2              2257   50k 460B  0%|mysqld       305M|   0     0 |  25  187    0   48    0
Apr 01 17:07:35 ubuntu dstat.sh[1989]: 01-04 17:07:35|  9   4  84   2   1|2750M  115M  159M  952M|7713B 4930B|   0    64k|   0  6.00 |1255  2289 |2.49 1.95 1.98|1.0   0   0|   0     0 |neutron-server:      6691 2.5%   0  950B|python2              2257   50k 464B0.5%|mysqld       305M|   0     0 |  25  187    0   46    0
Apr 01 17:07:36 ubuntu dstat.sh[1989]: 01-04 17:07:36|  9   4  82   4   1|2750M  115M  159M  952M|7602B 4860B|   0   256k|   0  16.0 |1251  2088 |2.49 1.95 1.98|  0   0   0|   0     0 |python               7406 1.5%  89B1804B|python2              2257   50k 467B  0%|mysqld       305M|   0     0 |  25  187    0   46    0
Apr 01 17:07:37 ubuntu dstat.sh[1989]: 01-04 17:07:37| 10   3  84   1   2|2750M  115M  159M  952M|7290B 4482B|   0    36k|   0  3.00 |1242  2025 |2.49 1.95 1.98|  0   0   0|   0     0 |python               7406 1.5%   0    0 |python2              2257   50k 452B0.5%|mysqld       305M|   0     0 |  25  187    0   42    0
Apr 01 17:07:38 ubuntu dstat.sh[1989]: 01-04 17:07:38| 10   3  85   1   2|2750M  115M  159M  952M|6971B 4752B|   0  4096B|   0  1.00 |1215  2059 |2.53 1.97 1.99|  0 1.0   0|   0     0 |etcd                 3031 1.5%   0    0 |python2              2257   49k 425B  0%|mysqld       305M|   0     0 |  25  187    0   42    0
Apr 01 17:07:39 ubuntu dstat.sh[1989]: 01-04 17:07:39|  8   4  83   5   1|2750M  115M  159M  952M|9719B 5202B|   0   196k|   0  14.0 |1277  2176 |2.53 1.97 1.99|  0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   49k 460B0.5%|mysqld       305M|   0     0 |  25  187    0   42    0
Apr 01 17:07:40 ubuntu dstat.sh[1989]: 01-04 17:07:40|  9   5  78   5   2|2750M  115M  159M  952M|8678B 5202B|   0   112k|   0  12.0 |1275  2232 |2.53 1.97 1.99|  0   0   0|   0     0 |mysqld               1260 2.5%   0    0 |python2              2257   49k 460B0.5%|mysqld       305M|   0     0 |  25  187    0   40    0
Apr 01 17:07:41 ubuntu dstat.sh[1989]: 01-04 17:07:41|  6   4  49  41   1|2750M  115M  159M  952M|9166B 4902B|  48k 1772k|4.00   144 |1547  2154 |2.53 1.97 1.99|  0 1.0 2.0|   0     0 |python               8136 1.0%   0    0 |python2              2257   49k 491B  0%|mysqld       305M|   0     0 |  25  187    0   40    0
Apr 01 17:07:42 ubuntu dstat.sh[1989]: 01-04 17:07:42|  9   2  43  47   0|2750M  115M  159M  952M|8281B 4860B|   0  1264k|   0   187 |1548  2180 |2.53 1.97 1.99|  0   0   0|   0     0 |python               7406 1.0%  89B1804B|python2              2257   48k 465B0.5%|mysqld       305M|   0     0 |  25  187    0   35    0
Apr 01 17:07:43 ubuntu dstat.sh[1989]: 01-04 17:07:43|  7   3  86   3   0|2750M  115M  159M  952M|8332B 4860B|   0    64k|   0  5.00 |1196  2195 |2.33 1.93 1.98|  0 1.0   0|   0     0 |swift-proxy-ser      2835 1.0%   0    0 |python2              2257   48k 464B  0%|mysqld       305M|   0     0 |  25  187    0   35    0
Apr 01 17:07:44 ubuntu dstat.sh[1989]: 01-04 17:07:44|  5   3  89   3   1|2750M  115M  159M  952M|7018B 4374B|   0   164k|   0  13.0 |1179  2117 |2.33 1.93 1.98|  0   0   0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   48k 460B0.5%|mysqld       305M|   0     0 |  25  187    0   33    0
Apr 01 17:07:45 ubuntu dstat.sh[1989]: 01-04 17:07:45|  8   3  83   7   1|2750M  115M  159M  952M|6847B 4374B|   0    72k|   0  6.00 |1151  2029 |2.33 1.93 1.98|  0   0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   48k 460B  0%|mysqld       305M|   0     0 |  25  187    0   33    0
Apr 01 17:07:46 ubuntu dstat.sh[1989]: 01-04 17:07:46|  8   2  83   6   1|2750M  115M  159M  952M|9244B 4902B|   0  8076k|   0  25.0 |1265  2154 |2.33 1.93 1.98|1.0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   47k 467B0.5%|mysqld       305M|   0     0 |  25  187    0   31    0
Apr 01 17:07:47 ubuntu dstat.sh[1989]: 01-04 17:07:47| 10   2  86   0   0|2750M  115M  159M  952M|7834B 5544B|8192B    0 |2.00     0 |1227  2155 |2.33 1.93 1.98|2.0   0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   47k 445B0.5%|mysqld       305M|   0     0 |  25  187    0   31    0
Apr 01 17:07:48 ubuntu dstat.sh[1989]: 01-04 17:07:48|  7   3  86   0   3|2750M  115M  159M  952M|6783B 4374B|   0     0 |   0     0 |1153  2036 |2.14 1.90 1.97|2.0   0   0|   0     0 |python               7406 1.5%  89B1804B|python2              2257   47k 438B  0%|mysqld       305M|   0     0 |  25  187    0   29    0
Apr 01 17:07:49 ubuntu dstat.sh[1989]: 01-04 17:07:49|  9   3  84   0   3|2750M  115M  159M  952M|9358B 5202B|   0     0 |   0     0 |1196  2031 |2.14 1.90 1.97|1.0   0   0|   0     0 |conntrackd           162261.5%   0    0 |python2              2257   47k 432B0.5%|mysqld       305M|   0     0 |  25  187    0   29    0
Apr 01 17:07:50 ubuntu dstat.sh[1989]: 01-04 17:07:50| 12   4  81   0   3|2750M  115M  159M  953M|6521B 4374B|  32k    0 |1.00     0 |1323  2179 |2.14 1.90 1.97|1.0   0   0|   0     0 |uwsgi                272923.5%1237B8071B|python2              2257   47k 449B  0%|mysqld       305M|   0     0 |  25  187    0   28    0
Apr 01 17:07:51 ubuntu dstat.sh[1989]: 01-04 17:07:51|  8   4  82   1   4|2750M  115M  159M  953M|  13k 4860B|  20k   44k|3.00  2.00 |1266  2188 |2.14 1.90 1.97|  0   0 2.0|   0     0 |etcd                 3031 1.5%   0    0 |python2              2257   47k 487B0.5%|mysqld       305M|   0     0 |  25  187    0   28    0
Apr 01 17:07:52 ubuntu dstat.sh[1989]: 01-04 17:07:52|  7   4  87   0   3|2750M  114M  159M  953M|  10k 4860B|   0     0 |   0     0 |1273  2148 |2.14 1.90 1.97|  0   0   0|   0     0 |python               8136 1.5%   0    0 |python2              2257   47k 424B0.5%|mysqld       305M|   0     0 |  25  187    0   28    0
Apr 01 17:07:53 ubuntu dstat.sh[1989]: 01-04 17:07:53|  8   3  89   1   1|2750M  114M  159M  954M|7846B 4374B|   0    44k|   0  4.00 |1193  2141 |1.97 1.87 1.96|  0   0   0|   0     0 |conntrackd           162261.5%   0    0 |python2              2257   47k 464B  0%|mysqld       305M|   0     0 |  25  187    0   28    0
Apr 01 17:07:54 ubuntu dstat.sh[1989]: 01-04 17:07:54|  7   4  83   5   2|2750M  114M  159M  954M|8764B 5202B|   0   152k|   0  9.00 |1222  2135 |1.97 1.87 1.96|  0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   47k 459B0.5%|mysqld       305M|   0     0 |  25  187    0   26    0
Apr 01 17:07:55 ubuntu dstat.sh[1989]: 01-04 17:07:55|  5   3  89   2   1|2750M  114M  159M  954M|7345B 4374B|   0    56k|   0  6.00 |1146  2028 |1.97 1.87 1.96|2.0   0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   47k 446B  0%|mysqld       305M|   0     0 |  25  187    0   26    0
Apr 01 17:07:56 ubuntu dstat.sh[1989]: 01-04 17:07:56|  6   3  88   1   0|2750M  114M  159M  954M|6547B 4716B|   0    52k|   0  6.00 |1138  2069 |1.97 1.87 1.96|  0   0   0|   0     0 |swift-container      846  1.0%   0    0 |python2              2257   46k 458B  0%|mysqld       305M|   0     0 |  25  187    0   24    0
Apr 01 17:07:57 ubuntu dstat.sh[1989]: 01-04 17:07:57|  7   3  89   0   0|2750M  114M  159M  954M|  10k 4716B|   0     0 |   0     0 |1188  2137 |1.97 1.87 1.96|1.0   0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   46k 427B0.5%|mysqld       305M|   0     0 |  25  187    0   24    0
Apr 01 17:07:58 ubuntu dstat.sh[1989]: 01-04 17:07:58|  7   3  88   0   3|2750M  113M  159M  954M|9088B 4860B|   0     0 |   0     0 |1169  2155 |1.81 1.84 1.95|  0   0   0|   0     0 |python               7406 1.0%  89B1804B|python2              2257   46k 432B0.5%|mysqld       305M|   0     0 |  25  187    0   24    0
Apr 01 17:07:59 ubuntu dstat.sh[1989]: 01-04 17:07:59| 11   2  83   3   2|2750M  113M  159M  954M|6839B 4468B|   0    40k|   0  3.00 |1251  2197 |1.81 1.84 1.95|2.0   0   0|   0     0 |python               8136 1.5%   0    0 |python2              2257   46k 464B0.5%|mysqld       305M|   0     0 |  25  187    0   24    0
Apr 01 17:08:00 ubuntu dstat.sh[1989]: 01-04 17:08:00|  7   3  90   0   1|2750M  114M  159M  954M|8399B 4482B|   0     0 |   0     0 |1176  2147 |1.81 1.84 1.95|  0   0   0|   0     0 |etcd                 3031 1.0%   0    0 |python2              2257   46k 439B  0%|mysqld       305M|   0     0 |  25  187    0   22    0
Apr 01 17:08:01 ubuntu dstat.sh[1989]: 01-04 17:08:01|  6   3  85   5   2|2750M  113M  159M  954M|8261B 4752B|   0   148k|   0  9.00 |1181  2156 |1.81 1.84 1.95|  0   0 2.0|   0     0 |python               7406 1.0%   0    0 |python2              2257   46k 466B  0%|mysqld       305M|   0     0 |  25  187    0   22    0
Apr 01 17:08:02 ubuntu dstat.sh[1989]: 01-04 17:08:02|  8   3  86   2   1|2750M  113M  159M  954M|8239B 4716B|   0    52k|   0  6.00 |1209  2032 |1.81 1.84 1.95|  0   0   0|   0     0 |python               8833 1.0%   0    0 |python2              2257   46k 465B0.5%|mysqld       305M|   0     0 |  25  187    0   20    0
Apr 01 17:08:03 ubuntu dstat.sh[1989]: 01-04 17:08:03|  6   3  79  11   1|2750M  113M  159M  954M|7472B 4860B|   0   456k|   0  20.0 |1223  2199 |1.67 1.81 1.94|  0   0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   46k 468B  0%|mysqld       305M|   0     0 |  25  187    0   20    0
Apr 01 17:08:04 ubuntu dstat.sh[1989]: 01-04 17:08:04|  9   3  73  14   2|2750M  113M  159M  954M|7702B 4860B|   0  3100k|   0  46.0 |1319  2185 |1.67 1.81 1.94|  0   0   0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   45k 463B0.5%|mysqld       305M|   0     0 |  25  187    0   18    0
Apr 01 17:08:05 ubuntu dstat.sh[1989]: 01-04 17:08:05| 10   2  81   7   1|2750M  113M  159M  954M|7920B 4716B|   0    64k|   0  6.00 |1371  2387 |1.67 1.81 1.94|  0   0   0|   0     0 |neutron-server:      6691 2.0%   0  950B|python2              2257   45k 466B  0%|mysqld       305M|   0     0 |  25  187    0   18    0
Apr 01 17:08:06 ubuntu dstat.sh[1989]: 01-04 17:08:06|  6   4  69  21   0|2750M  113M  159M  954M|8008B 4786B|   0  8292k|   0  34.0 |1189  2171 |1.67 1.81 1.94|  0 1.0   0|   0     0 |python               8136 1.0%   0    0 |python2              2257   45k 465B0.5%|mysqld       305M|   0     0 |  25  187    0   16    0
Apr 01 17:08:07 ubuntu dstat.sh[1989]: 01-04 17:08:07| 16   4  73   7   0|2750M  113M  159M  954M|9251B 4860B|   0    44k|   0  4.00 |1336  2356 |1.67 1.81 1.94|  0   0   0|   0     0 |ironic-conducto      273104.5%   0 3167B|python2              2257   45k 456B  0%|mysqld       305M|   0     0 |  25  187    0   16    0
Apr 01 17:08:08 ubuntu dstat.sh[1989]: 01-04 17:08:08|  7   4  86   2   0|2750M  113M  159M  954M|7848B 4860B|  72k    0 |4.00     0 |1175  1972 |1.54 1.78 1.92|  0   0   0|   0     0 |python               7406 1.5%  89B1804B|python2              2257   45k 453B0.5%|mysqld       305M|   0     0 |  25  187    0   14    0
Apr 01 17:08:09 ubuntu dstat.sh[1989]: 01-04 17:08:09| 11   2  79   6   2|2750M  113M  159M  955M|7175B 4374B|   0   192k|   0  15.0 |1156  1928 |1.54 1.78 1.92|  0   0   0|   0     0 |python               8136 1.5%   0    0 |python2              2257   45k 468B  0%|mysqld       305M|   0     0 |  25  187    0   14    0
Apr 01 17:08:10 ubuntu dstat.sh[1989]: 01-04 17:08:10|  8   3  83   5   0|2750M  113M  159M  955M|  11k 4860B|   0    48k|   0  6.00 |1210  2073 |1.54 1.78 1.92|  0   0   0|   0     0 |etcd                 3031 1.0%   0    0 |python2              2257   44k 460B0.5%|mysqld       305M|   0     0 |  25  187    0   12    0
Apr 01 17:08:11 ubuntu dstat.sh[1989]: 01-04 17:08:11|  5   3  81  12   0|2750M  112M  159M  955M|  14k 4860B|   0    56k|   0  6.00 |1202  2112 |1.54 1.78 1.92|1.0   0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2257   44k 457B  0%|mysqld       305M|   0     0 |  25  187    0   12    0
Apr 01 17:08:12 ubuntu dstat.sh[1989]: 01-04 17:08:12| 10   2  84   3   0|2750M  112M  159M  955M|  10k 4860B|  64k    0 |7.00     0 |1230  2127 |1.54 1.78 1.92|  0   0   0|   0     0 |python               7406 1.0%  89B1804B|python2              2257   44k 460B0.5%|mysqld       305M|   0     0 |  25  187    0   10    0
Apr 01 17:08:13 ubuntu dstat.sh[1989]: 01-04 17:08:13|  7   4  70  19   1|2750M  112M  159M  955M|8323B 4860B|   0   880k|   0  47.0 |1258  2088 |1.49 1.76 1.92|  0 1.0   0|   0     0 |python               7406 1.0%   0    0 |python2              2257   44k 474B0.5%|mysqld       305M|   0     0 |  25  187    0   10    0
Apr 01 17:08:15 ubuntu dstat.sh[1989]: 01-04 17:08:14|  7   4  43  47   0|2750M  112M  159M  955M|9935B 5544B|   0   496k|   0  96.0 |1462  2089 |1.49 1.76 1.92|  0 1.0   0|   0     0 |swift-account-s      1514 1.0%   0    0 |python2              2257   44k   0   0%|mysqld       305M|   0     0 |  25  187    0    8    0
Apr 01 17:08:15 ubuntu dstat.sh[1989]: 01-04 17:08:15|  7   2  14  76   0|2750M  112M  159M  955M|9176B 4374B|   0   480k|   0  96.0 |1340  1864 |1.49 1.76 1.92|3.0 1.0   0|   0     0 |swift-container      846  0.5%   0    0 |python2              2257   44k 915B0.5%|mysqld       305M|   0     0 |  25  187    0    8    0
Apr 01 17:08:16 ubuntu dstat.sh[1989]: 01-04 17:08:16|  8   2  77  11   0|2750M  112M  159M  955M|  11k 4644B|   0   212k|   0  20.0 |1180  2029 |1.49 1.76 1.92|  0 1.0   0|   0     0 |python               7406 1.0%  89B1805B|python2              2257   44k 456B  0%|mysqld       305M|   0     0 |  25  187    0    6    0
Apr 01 17:08:17 ubuntu dstat.sh[1989]: 01-04 17:08:17|  7   3  81   7   1|2750M  112M  159M  955M|  10k 4590B|   0    64k|   0  6.00 |1193  2003 |1.49 1.76 1.92|  0   0   0|   0     0 |swift-proxy-ser      2835 1.0%   0    0 |python2              2257   44k 465B0.5%|mysqld       305M|   0     0 |  25  187    0    6    0
Apr 01 17:08:18 ubuntu dstat.sh[1989]: 01-04 17:08:18|  8   4  84   5   1|2750M  112M  159M  955M|  15k 4860B|   0    56k|   0  6.00 |1291  2219 |1.37 1.74 1.91|  0   0   0|   0     0 |python               8833 1.5%   0    0 |python2              2257   44k 465B0.5%|mysqld       305M|   0     0 |  25  187    0    5    0
Apr 01 17:08:19 ubuntu dstat.sh[1989]: 01-04 17:08:19|  8   2  90   0   0|2750M  112M  159M  955M|9660B 4374B|   0     0 |   0     0 |1111  1941 |1.37 1.74 1.91|2.0   0   0|   0     0 |python               8136 1.0%   0    0 |python2              2257   43k 417B  0%|mysqld       305M|   0     0 |  25  187    0    5    0
Apr 01 17:08:20 ubuntu dstat.sh[1989]: 01-04 17:08:20| 16   7  65  12   1|2752M  109M  159M  955M|9275B 4374B| 432k    0 |13.0     0 |1706  2790 |1.37 1.74 1.91|  0 2.0  34|   0     0 |systemd-resolve      285824.5%   0    0 |python2              2257   43k 471B0.5%|mysqld       305M|   0     0 |  24  187    0    3    0
Apr 01 17:08:21 ubuntu dstat.sh[1989]: 01-04 17:08:21| 28  26  27  17   2|2754M  107M  159M  956M|7344B 4752B| 452k   16k|26.0  2.00 |2840  4863 |1.37 1.74 1.91|5.0   0 137|   0     0 |systemd-resolve      287185.5%   0    0 |python2              2257   43k 493B  0%|mysqld       305M|   0     0 |  24  187    0    3    0
Apr 01 17:08:22 ubuntu dstat.sh[1989]: 01-04 17:08:22| 11   5  69  12   2|2750M  111M  159M  956M|7740B 4524B| 136k    0 |8.00     0 |1424  2568 |1.37 1.74 1.91|1.0   0  20|   0     0 |python               7406 1.5%  89B1805B|python2              2257   43k 468B0.5%|mysqld       305M|   0     0 |  24  187    0    3    0
Apr 01 17:08:23 ubuntu dstat.sh[1989]: 01-04 17:08:23|  7   4  77  10   2|2750M  111M  159M  956M|  13k 4860B|   0   140k|   0  5.00 |1201  2120 |1.26 1.71 1.90|1.0   0   0|   0     0 |python               7406 1.5%   0    0 |python2              2257   43k 467B  0%|mysqld       305M|   0     0 |  24  187    0    3    0
