-- Logs begin at Wed 2020-04-01 01:10:47 UTC, end at Wed 2020-04-01 02:40:31 UTC. --
Apr 01 01:51:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:51:45 ubuntu dstat.sh[1374]: [286B blob data]
Apr 01 01:51:45 ubuntu dstat.sh[1374]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 02:37:07 ubuntu dstat.sh[1374]: 01-04 02:37:07|  5   2  92   0   1|2765M  542M 18.5M  674M|7539B 4848B|   0     0 |   0     0 |1018  1919 |0.64 1.19 1.64|1.0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   45k 437B  0%|mysqld       298M|   0     0 |  24  190    0   14    1
Apr 01 02:37:08 ubuntu dstat.sh[1374]: 01-04 02:37:08|  6   2  91   0   1|2765M  542M 18.5M  674M|9671B 4956B|   0     0 |   0     0 |1077  1997 |0.64 1.19 1.64|2.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   45k 443B0.5%|mysqld       298M|   0     0 |  24  190    0   14    1
Apr 01 02:37:09 ubuntu dstat.sh[1374]: 01-04 02:37:09|  6   2  91   0   1|2765M  542M 18.5M  674M|7259B 4716B|   0     0 |   0     0 |1062  1988 |0.64 1.19 1.64|3.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   45k 437B0.5%|mysqld       298M|   0     0 |  24  190    0   14    1
Apr 01 02:37:10 ubuntu dstat.sh[1374]: 01-04 02:37:10|  7   2  88   3   1|2765M  542M 18.5M  674M|7324B 5028B|   0    32k|   0  2.00 |1096  2086 |0.59 1.17 1.63|1.0   0 4.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   45k 469B  0%|mysqld       298M|   0     0 |  24  190    0   14    1
Apr 01 02:37:11 ubuntu dstat.sh[1374]: 01-04 02:37:11|  6   1  92   0   1|2765M  542M 18.5M  674M|8527B 4974B|   0     0 |   0     0 |1091  2013 |0.59 1.17 1.63|2.0   0   0|   0     0 |swift-account-s      769  0.5%   0    0 |python2              1510   45k 443B0.5%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:12 ubuntu dstat.sh[1374]: 01-04 02:37:12|  8   2  89   2   0|2766M  542M 18.5M  674M|7472B 4902B|   0    36k|   0  3.00 |1120  2142 |0.59 1.17 1.63|2.0   0 1.0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   45k 459B  0%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:13 ubuntu dstat.sh[1374]: 01-04 02:37:13|  7   2  85   6   1|2766M  542M 18.6M  674M|8823B 4374B|   0   192k|   0  15.0 |1162  2027 |0.59 1.17 1.63|1.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   45k 465B  0%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:14 ubuntu dstat.sh[1374]: 01-04 02:37:14|  7   2  89   2   0|2765M  542M 18.6M  674M|9745B 4902B|   0    56k|   0  6.00 |1142  2063 |0.59 1.17 1.63|1.0   0 1.0|   0     0 |beam.smp             2039 1.0%   0    0 |python2              1510   45k 465B0.5%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:15 ubuntu dstat.sh[1374]: 01-04 02:37:15|  7   2  86   2   3|2765M  542M 18.6M  674M|9138B 4902B|   0   178k|   0  12.0 |1106  1917 |0.54 1.15 1.62|4.0   0   0|   0     0 |beam.smp             2039 1.5%   0    0 |python2              1510   45k 465B0.5%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:16 ubuntu dstat.sh[1374]: 01-04 02:37:16|  7   2  89   0   3|2765M  542M 18.6M  674M|8083B 4416B|   0     0 |   0     0 |1056  1938 |0.54 1.15 1.62|2.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   45k 443B  0%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:17 ubuntu dstat.sh[1374]: 01-04 02:37:17|  6   2  91   0   0|2765M  542M 18.6M  674M|7251B 4590B|   0     0 |   0     0 |1051  1998 |0.54 1.15 1.62|2.0   0   0|   0     0 |conntrackd           163231.0%   0    0 |python2              1510   45k 437B  0%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:18 ubuntu dstat.sh[1374]: 01-04 02:37:18|  7   1  51  41   0|2765M  542M 18.6M  674M|  11k 4686B|   0  1348k|   0   152 |1469  2169 |0.54 1.15 1.62|2.0   0 1.0|   0     0 |neutron-server:      6015 1.0%   0    0 |python2              1510   45k 465B0.5%|mysqld       298M|   0     0 |  24  190    0   13    1
Apr 01 02:37:19 ubuntu dstat.sh[1374]: 01-04 02:37:19|  8   1  91   0   0|2765M  542M 18.6M  674M|9790B 4902B|   0   196k|   0  15.0 |1118  2018 |0.54 1.15 1.62|3.0   0   0|   0     0 |python               8156 1.0%   0    0 |python2              1510   45k 445B  0%|mysqld       298M|   0     0 |  24  190    0   12    1
Apr 01 02:37:20 ubuntu dstat.sh[1374]: 01-04 02:37:20|  9   2  86   3   1|2765M  542M 18.6M  674M|8782B 4416B|   0    64k|   0  3.00 |1142  2234 |0.50 1.14 1.61|5.0   0 3.0|   0     0 |neutron-server:      6014 1.0%   0  475B|python2              1510   45k 469B0.5%|mysqld       298M|   0     0 |  24  190    0   12    1
Apr 01 02:37:21 ubuntu dstat.sh[1374]: 01-04 02:37:21| 13   3  84   0   0|2765M  542M 18.6M  674M|  19k 6167B|   0     0 |   0     0 |1309  2458 |0.50 1.14 1.61|  0   0   0|   0     0 |ironic-conducto      156784.5%8419B  12k|python2              1510   45k 435B  0%|mysqld       298M|   0     0 |  24  190    0   10    1
Apr 01 02:37:22 ubuntu dstat.sh[1374]: 01-04 02:37:22|  7   2  88   3   0|2765M  542M 18.6M  674M|7299B 4998B|   0    64k|   0  6.00 |1132  2285 |0.50 1.14 1.61|1.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   45k 459B0.5%|mysqld       298M|   0     0 |  24  190    0   10    1
Apr 01 02:37:23 ubuntu dstat.sh[1374]: 01-04 02:37:23|  8   2  85   6   0|2765M  542M 18.6M  674M|9475B 5028B|   0   340k|   0  16.0 |1210  2238 |0.50 1.14 1.61|1.0   0   0|   0     0 |neutron-server:      6014 1.0%   0  475B|python2              1510   44k 460B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:24 ubuntu dstat.sh[1374]: 01-04 02:37:24|  6   3  88   3   0|2765M  542M 18.6M  674M|9691B 4578B|   0   112k|   0  9.00 |1128  2028 |0.50 1.14 1.61|  0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   44k 459B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:25 ubuntu dstat.sh[1374]: 01-04 02:37:25|  5   2  88   4   1|2765M  542M 18.7M  674M|8138B 4698B|   0   188k|   0  15.0 |1151  2057 |0.46 1.12 1.60|  0   0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1510   44k 464B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:26 ubuntu dstat.sh[1374]: 01-04 02:37:26|  8   3  87   1   2|2765M  542M 18.7M  674M|8953B 4416B|   0    32k|   0  2.00 |1104  1960 |0.46 1.12 1.60|  0 1.0 6.0|   0     0 |python               6729 2.0%  89B1804B|python2              1510   44k 448B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:27 ubuntu dstat.sh[1374]: 01-04 02:37:27|  6   2  90   1   1|2765M  542M 18.7M  674M|8031B 4902B|   0    24k|   0  4.00 |1206  2101 |0.46 1.12 1.60|  0   0   0|   0     0 |python               8156 1.0%   0    0 |python2              1510   44k 468B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:28 ubuntu dstat.sh[1374]: 01-04 02:37:28| 10   2  87   2   0|2765M  541M 18.7M  674M|8411B 4416B|   0    36k|   0  3.00 |1210  2272 |0.46 1.12 1.60|  0   0 1.0|   0     0 |python               7457 1.5%   0    0 |python2              1510   44k 459B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:29 ubuntu dstat.sh[1374]: 01-04 02:37:29|  7   2  91   0   0|2765M  542M 18.7M  674M|8798B 5202B|   0    64k|   0  16.0 |1215  2045 |0.46 1.12 1.60|  0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   44k 443B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:30 ubuntu dstat.sh[1374]: 01-04 02:37:30|  8   2  88   2   1|2765M  542M 18.7M  674M|8417B 4902B|   0   144k|   0  9.00 |1171  2057 |0.42 1.10 1.60|  0   0 1.0|   0     0 |etcd                 2472 1.0%   0    0 |python2              1510   44k 469B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:31 ubuntu dstat.sh[1374]: 01-04 02:37:31|  7   2  91   1   0|2765M  542M 18.7M  674M|8361B 4902B|   0    52k|   0  6.00 |1123  2034 |0.42 1.10 1.60|3.0   0 2.0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   44k 458B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:32 ubuntu dstat.sh[1374]: 01-04 02:37:32|  8   2  87   4   0|2765M  542M 18.8M  674M|8333B 4902B|   0    72k|   0  9.00 |1120  2001 |0.42 1.10 1.60|2.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   44k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:33 ubuntu dstat.sh[1374]: 01-04 02:37:33|  7   2  89   2   0|2765M  542M 18.8M  674M|8313B 5202B|   0   144k|   0  9.00 |1115  1968 |0.42 1.10 1.60|3.0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   44k 451B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:34 ubuntu dstat.sh[1374]: 01-04 02:37:34|  8   2  89   2   1|2765M  542M 18.8M  674M|6509B 4416B|   0    52k|   0  6.00 |1072  1978 |0.42 1.10 1.60|  0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   44k 462B0.5%|mysqld       298M|   0     0 |  24  190    0    9    1
Apr 01 02:37:35 ubuntu dstat.sh[1374]: 01-04 02:37:35|  7   2  89   2   1|2765M  542M 18.8M  674M|8148B 4944B|   0    52k|   0  6.00 |1146  2064 |0.55 1.11 1.60|1.0   0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1510   44k 462B0.5%|mysqld       298M|   0     0 |  24  190    0    9    1
Apr 01 02:37:36 ubuntu dstat.sh[1374]: 01-04 02:37:36|  7   3  90   0   1|2765M  542M 18.8M  674M|8925B 4902B|   0     0 |   0     0 |1199  2053 |0.55 1.11 1.60|1.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   44k 448B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:37 ubuntu dstat.sh[1374]: 01-04 02:37:37|  7   2  92   0   0|2765M  542M 18.8M  675M|7586B 4374B|   0     0 |   0     0 |1099  1904 |0.55 1.11 1.60|  0   0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1510   44k 426B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:38 ubuntu dstat.sh[1374]: 01-04 02:37:38|  8   2  90   0   0|2765M  542M 18.8M  675M|9495B 4902B|   0     0 |   0     0 |1128  2002 |0.55 1.11 1.60|1.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   44k 432B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:39 ubuntu dstat.sh[1374]: 01-04 02:37:39|  6   3  86   5   1|2765M  542M 18.8M  675M|  11k 5286B|   0   196k|   0  33.0 |1119  2012 |0.55 1.11 1.60|1.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   44k 465B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:40 ubuntu dstat.sh[1374]: 01-04 02:37:40|  6   2  92   1   0|2765M  541M 18.8M  675M|7653B 4902B|   0    28k|   0  2.00 |1114  2010 |0.50 1.09 1.59|2.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   44k 464B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:41 ubuntu dstat.sh[1374]: 01-04 02:37:41|  7   2  91   0   1|2765M  541M 18.8M  675M|  10k 4374B|   0     0 |   0     0 |1157  2089 |0.50 1.09 1.59|  0   0 2.0|   0     0 |swift-container      325861.0%   0    0 |python2              1510   44k 443B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:42 ubuntu dstat.sh[1374]: 01-04 02:37:42|  8   1  90   1   0|2765M  541M 18.8M  675M|9823B 4944B|   0    36k|   0  3.00 |1145  2103 |0.50 1.09 1.59|1.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   44k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:43 ubuntu dstat.sh[1374]: 01-04 02:37:43|  6   3  89   2   0|2765M  541M 18.8M  675M|7154B 4444B|   0   148k|   0  9.00 |1170  2068 |0.50 1.09 1.59|  0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   44k 459B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:44 ubuntu dstat.sh[1374]: 01-04 02:37:44|  8   2  81  10   0|2765M  541M 18.8M  675M|7915B 4902B|   0    60k|   0  7.00 |1197  2132 |0.50 1.09 1.59|2.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   44k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:45 ubuntu dstat.sh[1374]: 01-04 02:37:45|  6   2  89   1   0|2765M  541M 18.9M  675M|8254B 4716B|   0    56k|   0  6.00 |1148  2022 |0.46 1.08 1.58|2.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   44k 456B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:46 ubuntu dstat.sh[1374]: 01-04 02:37:46|  8   1  90   2   0|2765M  541M 18.9M  675M|7950B 4902B|   0    38k|   0  6.00 |1157  1989 |0.46 1.08 1.58|2.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   44k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:47 ubuntu dstat.sh[1374]: 01-04 02:37:47|  7   2  91   0   1|2765M  541M 18.9M  675M|7976B 4902B|   0     0 |   0     0 |1090  1889 |0.46 1.08 1.58|  0   0   0|   0     0 |mysqld               632  0.5%   0    0 |python2              1510   44k 428B  0%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:48 ubuntu dstat.sh[1374]: 01-04 02:37:48|  8   2  90   0   0|2765M  541M 18.9M  675M|7768B 4416B|   0     0 |   0     0 |1077  2041 |0.46 1.08 1.58|1.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   44k 432B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:49 ubuntu dstat.sh[1374]: 01-04 02:37:49|  7   1  84   8   0|2765M  541M 18.9M  675M|9034B 4954B|   0   744k|   0  31.0 |1170  2109 |0.46 1.08 1.58|1.0 1.0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   44k 460B0.5%|mysqld       298M|   0     0 |  24  190    0    8    1
Apr 01 02:37:50 ubuntu dstat.sh[1374]: 01-04 02:37:50| 10   2  70  17   1|2765M  541M 18.9M  675M|8928B 4416B|   0   668k|   0   106 |1378  2220 |0.75 1.12 1.59|3.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   44k 472B  0%|mysqld       298M|   0     0 |  24  190    0    7    1
Apr 01 02:37:51 ubuntu dstat.sh[1374]: 01-04 02:37:51|  9   2  89   0   1|2765M  541M 18.9M  675M|9262B 4902B|   0     0 |   0     0 |1122  2077 |0.75 1.12 1.59|2.0   0 2.0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   44k 442B  0%|mysqld       298M|   0     0 |  24  190    0    7    1
Apr 01 02:37:52 ubuntu dstat.sh[1374]: 01-04 02:37:52|  8   3  86   2   1|2766M  541M 18.9M  675M|6579B 4416B|   0    64k|   0  6.00 |1101  2245 |0.75 1.12 1.59|2.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 468B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:53 ubuntu dstat.sh[1374]: 01-04 02:37:53|  9   1  84   6   1|2765M  541M 18.9M  675M|8502B 4860B|   0   336k|   0  16.0 |1137  2221 |0.75 1.12 1.59|1.0   0   0|   0     0 |beam.smp             2039 2.5%   0    0 |python2              1510   43k 464B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:54 ubuntu dstat.sh[1374]: 01-04 02:37:54|  8   2  86   3   0|2765M  541M 18.9M  675M|8679B 5244B|   0    56k|   0  6.00 |1134  2150 |0.75 1.12 1.59|2.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:55 ubuntu dstat.sh[1374]: 01-04 02:37:55|  8   2  85   5   1|2765M  541M 18.9M  675M|7005B 4416B|   0   176k|   0  10.0 |1116  2085 |0.93 1.16 1.60|1.0   0   0|   0     0 |neutron-server:      6015 1.0%   0    0 |python2              1510   43k 464B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:56 ubuntu dstat.sh[1374]: 01-04 02:37:56|  7   2  89   3   0|2765M  541M 18.9M  675M|  12k 4902B|   0    60k|   0  6.00 |1158  2094 |0.93 1.16 1.60|1.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   43k 459B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:57 ubuntu dstat.sh[1374]: 01-04 02:37:57|  5   2  90   4   0|2765M  541M 19.0M  675M|7607B 4860B|   0    56k|   0  6.00 |1132  2085 |0.93 1.16 1.60|  0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 458B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:58 ubuntu dstat.sh[1374]: 01-04 02:37:58| 11   3  85   2   0|2765M  541M 19.0M  675M|7426B 4416B|   0    36k|   0  3.00 |1184  2255 |0.93 1.16 1.60|1.0   0 1.0|   0     0 |beam.smp             2039 1.0%   0    0 |python2              1510   43k 459B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:37:59 ubuntu dstat.sh[1374]: 01-04 02:37:59|  9   0  90   0   0|2765M  541M 19.0M  675M|8083B 5244B|   0     0 |   0     0 |1115  2112 |0.93 1.16 1.60|  0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   43k 428B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:00 ubuntu dstat.sh[1374]: 01-04 02:38:00|  7   3  81   9   0|2766M  540M 19.0M  675M|9691B 4902B|   0   256k|   0  31.0 |1220  2104 |1.33 1.24 1.63|1.0   0 1.0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 466B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:01 ubuntu dstat.sh[1374]: 01-04 02:38:01|  6   3  90   2   0|2765M  540M 19.0M  675M|8540B 4374B|   0    56k|   0  6.00 |1117  2016 |1.33 1.24 1.63|  0   0 2.0|   0     0 |python               6729 1.0%   0    0 |python2              1510   43k 464B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:02 ubuntu dstat.sh[1374]: 01-04 02:38:02|  8   2  89   1   0|2766M  540M 19.0M  675M|7649B 4902B|   0    32k|   0  3.00 |1112  2074 |1.33 1.24 1.63|1.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 458B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:03 ubuntu dstat.sh[1374]: 01-04 02:38:03|  6   2  87   5   0|2765M  540M 19.0M  675M|6174B 4416B|   0   196k|   0  15.0 |1043  1991 |1.33 1.24 1.63|2.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 460B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:04 ubuntu dstat.sh[1374]: 01-04 02:38:04|  6   3  89   2   1|2765M  540M 19.1M  675M|  10k 5244B|   0    52k|   0  6.00 |1103  2022 |1.33 1.24 1.63|1.0   0 1.0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 469B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:05 ubuntu dstat.sh[1374]: 01-04 02:38:05|  7   2  91   0   0|2766M  540M 19.1M  675M|  11k 4374B|   0     0 |   0     0 |1142  2039 |1.31 1.23 1.62|  0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   43k 427B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:06 ubuntu dstat.sh[1374]: 01-04 02:38:06|  9   1  89   0   1|2765M  540M 19.1M  675M|8924B 4902B|   0     0 |   0     0 |1183  2119 |1.31 1.23 1.62|2.0   0 1.0|   0     0 |beam.smp             2039 1.5%   0    0 |python2              1510   43k 448B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:07 ubuntu dstat.sh[1374]: 01-04 02:38:07|  9   2  89   0   1|2765M  541M 19.1M  675M|8113B 4902B|   0     0 |   0     0 |1146  2083 |1.31 1.23 1.62|  0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 442B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:08 ubuntu dstat.sh[1374]: 01-04 02:38:08|  8   2  90   0   1|2766M  540M 19.1M  675M|7609B 4416B|   0     0 |   0     0 |1134  2026 |1.31 1.23 1.62|  0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 434B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:09 ubuntu dstat.sh[1374]: 01-04 02:38:09|  6   3  91   1   0|2765M  540M 19.1M  675M|8271B 4860B|   0    28k|   0  2.00 |1093  2066 |1.31 1.23 1.62|1.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   43k 444B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:10 ubuntu dstat.sh[1374]: 01-04 02:38:10|  8   2  86   3   2|2766M  540M 19.1M  675M|7837B 4470B|   0   168k|   0  20.0 |1110  2009 |1.28 1.23 1.62|5.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   43k 470B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:11 ubuntu dstat.sh[1374]: 01-04 02:38:11|  6   2  91   0   1|2766M  540M 19.1M  676M|  13k 4848B|   0     0 |   0     0 |1144  2063 |1.28 1.23 1.62|5.0   0 2.0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1510   43k 443B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:12 ubuntu dstat.sh[1374]: 01-04 02:38:12|  7   3  90   1   0|2766M  540M 19.1M  676M|  11k 4416B|   0    36k|   0  3.00 |1221  2180 |1.28 1.23 1.62|  0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 459B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:13 ubuntu dstat.sh[1374]: 01-04 02:38:13|  7   2  91   0   1|2766M  540M 19.1M  676M|8584B 4860B|   0     0 |   0     0 |1126  2082 |1.28 1.23 1.62|4.0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 436B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:14 ubuntu dstat.sh[1374]: 01-04 02:38:14|  6   1  89   4   0|2765M  540M 19.1M  676M|7186B 4416B|   0   264k|   0  17.0 |1144  2139 |1.28 1.23 1.62|3.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   43k 466B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:15 ubuntu dstat.sh[1374]: 01-04 02:38:15|  8   2  90   1   0|2765M  540M 19.1M  676M|8606B 4848B|   0  4096B|   0  1.00 |1149  2081 |1.26 1.22 1.62|3.0 1.0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 441B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:16 ubuntu dstat.sh[1374]: 01-04 02:38:16|  8   2  90   0   1|2765M  540M 19.1M  676M|  10k 4686B|   0    48k|   0  5.00 |1163  2048 |1.26 1.22 1.62|  0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 475B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:17 ubuntu dstat.sh[1374]: 01-04 02:38:17|  6   1  93   0   1|2765M  540M 19.1M  676M|8146B 4644B|   0     0 |   0     0 |1108  2081 |1.26 1.22 1.62|  0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   43k 436B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:18 ubuntu dstat.sh[1374]: 01-04 02:38:18|  7   2  91   0   0|2765M  540M 19.1M  676M|  10k 4758B|   0     0 |   0     0 |1118  2090 |1.26 1.22 1.62|1.0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 432B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:19 ubuntu dstat.sh[1374]: 01-04 02:38:19|  6   2  92   0   0|2765M  540M 19.1M  676M|7789B 5244B|   0     0 |   0     0 |1064  2048 |1.26 1.22 1.62|2.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   43k 432B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:20 ubuntu dstat.sh[1374]: 01-04 02:38:20|  9   2  88   1   1|2766M  539M 19.1M  676M|  10k 4578B|   0    36k|   0  3.00 |1116  2131 |1.24 1.22 1.61|1.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 469B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:21 ubuntu dstat.sh[1374]: 01-04 02:38:21| 14   2  57  28   0|2766M  539M 19.1M  676M|  21k 6005B|   0  1320k|   0   129 |1492  2328 |1.24 1.22 1.61|  0   0 2.0|   0     0 |ironic-conducto      156784.5%8674B  12k|python2              1510   43k 465B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:22 ubuntu dstat.sh[1374]: 01-04 02:38:22|  9   2  83   6   1|2766M  539M 19.1M  676M|  11k 4926B|   0    92k|   0  6.00 |1243  2383 |1.24 1.22 1.61|  0   0 1.0|   0     0 |beam.smp             2039 1.0%   0    0 |python2              1510   43k 469B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:23 ubuntu dstat.sh[1374]: 01-04 02:38:23| 10   2  87   1   0|2766M  539M 19.2M  676M|8421B 4416B|   0    36k|   0  3.00 |1179  2157 |1.24 1.22 1.61|1.0   0   0|   0     0 |python               6729 1.5%   0    0 |python2              1510   43k 450B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
