-- Logs begin at Wed 2020-04-01 07:14:24 UTC, end at Wed 2020-04-01 08:47:21 UTC. --
Apr 01 07:59:10 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 07:59:11 ubuntu dstat.sh[1332]: [286B blob data]
Apr 01 07:59:11 ubuntu dstat.sh[1332]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 08:37:39 ubuntu dstat.sh[1332]: 01-04 08:37:38|  7   2   1  88   3|2736M  461M 20.2M  781M|8436B  265k| 640k  876k|5.00   139 |1205  1880 |0.89 1.81 1.98|3.0 2.0   0|   0     0 |swift-proxy-ser      2376 1.0%   6B1133B|swift-object-se      32498 192k 507B  0%|mysqld       296M|   0     0 |  24  188    0  494    0
Apr 01 08:37:39 ubuntu dstat.sh[1332]: 01-04 08:37:39|  9   3   0  79   8|2736M  460M 20.2M  782M|8923B  257k| 528k 1717k|5.00   117 |1372  2908 |1.78 1.98 2.03|  0 3.0 1.0|   0     0 |systemd-journal      281732.0%   0    0 |swift-object-se      32498 192k   0   0%|mysqld       296M|   0     0 |  24  188    0  495    0
Apr 01 08:37:43 ubuntu dstat.sh[1332]: 01-04 08:37:40| 10   2   0  83   5|2736M  460M 20.2M  782M|8815B 4374B|   0  7564k|   0   121 |1147  1877 |1.78 1.98 2.03|  0 2.0   0|   0     0 |ironic-conducto      156625.0%   0 3171B|python2              1531  115k   0   0%|mysqld       296M|   0     0 |  24  188    0  495    0
Apr 01 08:37:43 ubuntu dstat.sh[1332]: 01-04 08:37:41|  4   2   0  93   1|2736M  459M 20.2M  782M|  11k 4374B|   0   544k|   0  88.0 |1189  1956 |1.78 1.98 2.03|  0 2.0   0|   0     0 |python               6723 1.0%  89B1802B|python               6723   89B1802B1.0%|mysqld       296M|   0     0 |  24  188    0  495    0
Apr 01 08:37:43 ubuntu dstat.sh[1332]: 01-04 08:37:42|  5   2   0  93   0|2736M  459M 20.2M  782M|6502B 3888B|   0  1044k|   0   168 |1268  1962 |1.78 1.98 2.03|1.0 2.0   0|   0     0 |swift-account-s      756  1.0%   0    0 |                                        |mysqld       296M|   0     0 |  24  188    0  495    0
Apr 01 08:37:43 ubuntu dstat.sh[1332]: 01-04 08:37:43|  6   1   0  93   0|2736M  459M 20.2M  782M|8372B 4374B|   0   552k|   0  86.0 |1174  1925 |1.78 1.98 2.03|  0 2.0   0|   0     0 |python               6723 1.0%  89B1802B|python               6723   89B1802B1.0%|mysqld       296M|   0     0 |  24  188    0  495    0
Apr 01 08:37:44 ubuntu dstat.sh[1332]: 01-04 08:37:44| 10   1   1  87   1|2736M  459M 20.2M  782M|9254B  276k| 512k 2376k|4.00   141 |1332  2087 |2.11 2.04 2.06|  0 3.0   0|   0     0 |swift-proxy-ser      2376 1.0%   9B1495B|swift-object-se      32499 192k 507B0.5%|mysqld       296M|   0     0 |  24  188    0  496    2
Apr 01 08:37:45 ubuntu dstat.sh[1332]: 01-04 08:37:45| 21   6   0  72   1|2736M  453M 20.2M  788M|  26k 2871k|5760k 2021k|45.0   103 |2088  3824 |2.11 2.04 2.06|1.0 6.0   0|   0     0 |swift-proxy-ser      2376 8.5%  66B  11k|swift-object-se      324982240k4056B2.0%|mysqld       296M|   0     0 |  24  188    0  511    0
Apr 01 08:37:46 ubuntu dstat.sh[1332]: 01-04 08:37:46| 15   3   1  81   1|2736M  451M 20.2M  791M|  17k 1571k|2816k  296k|22.0  57.0 |1643  2884 |2.11 2.04 2.06|  0 5.0   0|   0     0 |swift-proxy-ser      2376 5.5%  34B5875B|swift-object-se      324981088k2028B1.0%|mysqld       296M|   0     0 |  24  188    0  516    2
Apr 01 08:37:47 ubuntu dstat.sh[1332]: 01-04 08:37:47| 13   2   0  85   1|2736M  448M 20.2M  793M|  17k 1178k|2304k  112k|18.0  19.0 |1525  2704 |2.11 2.04 2.06|  0 4.0 2.0|   0     0 |swift-proxy-ser      2376 4.0%  26B4637B|swift-object-se      32499 960k1521B1.0%|mysqld       296M|   0     0 |  24  186    0  522    2
Apr 01 08:37:48 ubuntu dstat.sh[1332]: 01-04 08:37:48| 26   5  18  51   1|2736M  440M 20.2M  802M|  35k 4046k|8680k  288k|73.0  62.0 |2117  4038 |2.11 2.04 2.06|4.0   0   0|   0     0 |swift-proxy-ser      2376  13%  95B  16k|swift-object-se      324994352k7605B4.0%|mysqld       296M|   0     0 |  24  186    0  542    0
Apr 01 08:37:49 ubuntu dstat.sh[1332]: 01-04 08:37:49| 29   6  63   2   2|2736M  431M 20.2M  810M|  37k 4047k|7936k   68k|62.0  6.00 |2446  4015 |2.19 2.06 2.06|1.0   0   0|   0     0 |swift-proxy-ser      2376  14% 102B  17k|swift-object-se      324994992k9126B4.5%|mysqld       296M|   0     0 |  24  187    0  562    0
Apr 01 08:37:50 ubuntu dstat.sh[1332]: 01-04 08:37:50| 23   5  64   5   2|2736M  426M 20.2M  815M|  28k 2615k|5120k   36k|40.0  3.00 |2037  3136 |2.19 2.06 2.06|  0   0   0|   0     0 |swift-proxy-ser      2376 9.0%  60B  10k|swift-object-se      324993136k5577B3.5%|mysqld       296M|   0     0 |  24  186    0  558    2
Apr 01 08:37:51 ubuntu dstat.sh[1332]: 01-04 08:37:51| 17   3  74   2   5|2736M  422M 20.3M  819M|  21k 1855k|3840k  152k|30.0  9.00 |1698  2772 |2.19 2.06 2.06|3.0   0   0|   0     0 |swift-proxy-ser      2376 7.0%  41B7265B|swift-object-se      324981536k3042B3.0%|mysqld       296M|   0     0 |  24  187    0  568    0
Apr 01 08:37:52 ubuntu dstat.sh[1332]: 01-04 08:37:52| 16   3  80   1   1|2736M  418M 20.3M  823M|  26k 1710k|3584k   64k|28.0  6.00 |1736  2875 |2.19 2.06 2.06|1.0   0   0|   0     0 |swift-proxy-ser      2376 5.5%  40B7008B|swift-object-se      324991792k3042B2.0%|mysqld       296M|   0     0 |  24  186    0  560    1
Apr 01 08:37:53 ubuntu dstat.sh[1332]: 01-04 08:37:53| 19   3  75   2   0|2736M  415M 20.3M  826M|  22k 1709k|3200k   60k|25.0  6.00 |1722  3104 |2.19 2.06 2.06|  0   0   0|   0     0 |swift-proxy-ser      2376 5.5%  40B7008B|swift-object-se      324991856k3549B1.5%|mysqld       296M|   0     0 |  24  186    0  566    1
Apr 01 08:37:54 ubuntu dstat.sh[1332]: 01-04 08:37:54| 30   4  57   8   1|2736M  407M 20.3M  834M|  36k 3919k|7808k    0 |61.0     0 |2270  4405 |2.17 2.06 2.06|3.0   0   0|   0     0 |swift-proxy-ser      2376  14%  91B  16k|swift-object-se      324983520k6591B4.0%|mysqld       296M|   0     0 |  24  186    0  583    2
Apr 01 08:37:55 ubuntu dstat.sh[1332]: 01-04 08:37:55| 28   7  60   3   2|2736M  399M 20.3M  842M|  41k 4528k|8448k   36k|66.0  3.00 |2328  4515 |2.17 2.06 2.06|4.0   0   0|   0     0 |swift-proxy-ser      2376  14% 101B  17k|swift-object-se      324995824k  10k5.5%|mysqld       296M|   0     0 |  24  186    0  603    2
Apr 01 08:37:56 ubuntu dstat.sh[1332]: 01-04 08:37:56| 30   6  58   5   1|2736M  390M 20.3M  851M|  39k 4362k|8708k  120k|69.0  6.00 |2307  4598 |2.17 2.06 2.06|1.0 1.0   0|   0     0 |swift-proxy-ser      2376  15%  99B  17k|swift-object-se      324994672k8619B5.0%|mysqld       296M|   0     0 |  24  186    0  624    0
Apr 01 08:37:57 ubuntu dstat.sh[1332]: 01-04 08:37:57| 27   8  57   4   5|2736M  382M 20.3M  859M|  35k 4101k|7936k  100k|62.0  9.00 |2203  4497 |2.17 2.06 2.06|1.0   0 2.0|   0     0 |swift-proxy-ser      2376  15%  95B  16k|swift-object-se      324994480k8112B4.0%|mysqld       296M|   0     0 |  24  186    0  642    2
Apr 01 08:37:58 ubuntu dstat.sh[1332]: 01-04 08:37:58| 28   5  60   6   2|2736M  374M 20.3M  867M|  34k 3975k|7680k 8088k|60.0  25.0 |2226  4267 |2.17 2.06 2.06|  0   0   0|   0     0 |swift-proxy-ser      2376  14%  94B  16k|swift-object-se      324994480k8112B4.5%|mysqld       296M|   0     0 |  24  186    0  645    0
Apr 01 08:37:59 ubuntu dstat.sh[1332]: 01-04 08:37:59| 33   5  60   1   0|2736M  366M 20.3M  876M|  38k 4439k|8704k   36k|68.0  3.00 |2385  4742 |2.08 2.04 2.05|1.0   0   0|   0     0 |swift-proxy-ser      2376  14% 100B  17k|swift-object-se      324994672k8619B4.5%|mysqld       296M|   0     0 |  24  188    0  663    0
Apr 01 08:38:00 ubuntu dstat.sh[1332]: 01-04 08:38:00| 35   7  54   2   2|2736M  356M 20.4M  885M|  40k 4687k|9216k   36k|72.0  3.00 |2477  4848 |2.08 2.04 2.05|  0   0   0|   0     0 |swift-proxy-ser      2376  15% 106B  18k|swift-object-se      324994480k8619B4.5%|mysqld       296M|   0     0 |  24  186    0  684    2
Apr 01 08:38:01 ubuntu dstat.sh[1332]: 01-04 08:38:01| 33   6  58   2   2|2736M  347M 20.4M  894M|  40k 4448k|8704k   60k|68.0  3.00 |2374  4779 |2.08 2.04 2.05|1.0   0   0|   0     0 |swift-proxy-ser      2376  15% 104B  18k|swift-object-se      324994992k8619B5.0%|mysqld       296M|   0     0 |  24  187    0  707    0
Apr 01 08:38:02 ubuntu dstat.sh[1332]: 01-04 08:38:02| 33   6  56   4   0|2736M  337M 20.4M  904M|  40k 4957k|9604k  192k|76.0  6.00 |2436  4804 |2.08 2.04 2.05|  0 1.0   0|   0     0 |swift-proxy-ser      2376  16% 115B  20k|swift-object-se      324995952k  10k5.5%|mysqld       296M|   0     0 |  24  188    0  728    0
Apr 01 08:38:03 ubuntu dstat.sh[1332]: 01-04 08:38:03| 28   8  52  10   1|2736M  327M 20.4M  913M|  39k 4309k|9088k  156k|71.0  11.0 |2167  4317 |2.08 2.04 2.05|  0   0   0|   0     0 |swift-proxy-ser      2376  15% 101B  18k|swift-object-se      324994672k8619B5.0%|mysqld       296M|   0     0 |  24  187    0  748    1
Apr 01 08:38:04 ubuntu dstat.sh[1332]: 01-04 08:38:04| 33   6  53   7   2|2736M  318M 20.4M  923M|  39k 4824k|8832k  540k|69.0  21.0 |2161  4359 |1.99 2.02 2.05|3.0 2.0   0|   0     0 |swift-proxy-ser      2376  16% 109B  18k|swift-object-se      324983264k6084B3.5%|mysqld       296M|   0     0 |  24  188    0  769    2
Apr 01 08:38:05 ubuntu dstat.sh[1332]: 01-04 08:38:05| 28   5  53   6   8|2736M  310M 20.4M  931M|  37k 4308k|8576k   40k|67.0  3.00 |2254  4388 |1.99 2.02 2.05|6.0   0   0|   0     0 |swift-proxy-ser      2376  15% 100B  17k|swift-object-se      324983520k6084B3.5%|mysqld       296M|   0     0 |  24  186    0  790    0
Apr 01 08:38:06 ubuntu dstat.sh[1332]: 01-04 08:38:06| 27   6  52   4  10|2736M  301M 20.4M  940M|  37k 4435k|8704k  156k|68.0  9.00 |2086  3932 |1.99 2.02 2.05|3.0   0   0|   0     0 |swift-proxy-ser      2376  18%  99B  17k|swift-object-se      324982944k5070B3.5%|mysqld       296M|   0     0 |  24  186    0  794    0
Apr 01 08:38:07 ubuntu dstat.sh[1332]: 01-04 08:38:07| 26   9  45  12   7|2737M  292M 20.4M  948M|  35k 3942k|7936k   76k|62.0  6.00 |2329  4172 |1.99 2.02 2.05|1.0   0 2.0|   0     0 |swift-proxy-ser      2376  16%  92B  16k|swift-object-se      324993968k7098B4.0%|mysqld       296M|   0     0 |  24  188    0  812    0
Apr 01 08:38:08 ubuntu dstat.sh[1332]: 01-04 08:38:08| 27   7  55   2   9|2737M  284M 20.4M  957M|  36k 4153k|8192k    0 |64.0     0 |2412  4237 |1.99 2.02 2.05|  0 1.0   0|   0     0 |swift-proxy-ser      2376  16%  95B  16k|swift-object-se      324995312k9633B6.5%|mysqld       296M|   0     0 |  24  187    0  830    1
Apr 01 08:38:09 ubuntu dstat.sh[1332]: 01-04 08:38:09| 27   9  47   6  11|2736M  277M 20.5M  964M|  35k 3758k|7172k   68k|57.0  6.00 |2219  3827 |1.91 2.01 2.04|  0   0   0|   0     0 |swift-proxy-ser      2376  16%  85B  15k|swift-object-se      324993008k5577B3.5%|mysqld       296M|   0     0 |  24  187    0  847    1
Apr 01 08:38:10 ubuntu dstat.sh[1332]: 01-04 08:38:10| 20   6  69   0   6|2736M  272M 20.5M  968M|  27k 2907k|4048k    0 |32.0     0 |1973  3517 |1.91 2.01 2.04|4.0   0   0|   0     0 |swift-proxy-ser      2376  13%  69B  12k|swift-object-se      324983968k7098B4.5%|mysqld       296M|   0     0 |  24  186    0  860    2
Apr 01 08:38:11 ubuntu dstat.sh[1332]: 01-04 08:38:11| 17   5  66   0  11|2737M  270M 20.5M  970M|  22k 1726k|1920k    0 |15.0     0 |1526  2827 |1.91 2.01 2.04|  0   0   0|   0     0 |swift-proxy-ser      2376 9.0%  40B7008B|swift-object-se      324991664k3042B2.5%|mysqld       296M|   0     0 |  24  186    0  869    0
Apr 01 08:38:12 ubuntu dstat.sh[1332]: 01-04 08:38:12| 13   4  73   0   9|2737M  269M 20.5M  972M|  21k 1843k|1664k    0 |13.0     0 |1574  2801 |1.91 2.01 2.04|  0   0   0|   0     0 |swift-proxy-ser      2376 6.5%  40B7008B|swift-object-se      324992176k4056B2.0%|mysqld       296M|   0     0 |  24  186    0  866    0
Apr 01 08:38:13 ubuntu dstat.sh[1332]: 01-04 08:38:13| 14   3  75   0   7|2737M  267M 20.5M  974M|  19k 1714k|1792k    0 |14.0     0 |1447  2472 |1.91 2.01 2.04|  0   0   0|   0     0 |swift-proxy-ser      2376 7.0%  40B7008B|swift-object-se      324981472k2535B2.0%|mysqld       296M|   0     0 |  24  188    0  874    0
Apr 01 08:38:14 ubuntu dstat.sh[1332]: 01-04 08:38:14| 17   8  46  18  11|2736M  264M 20.5M  976M|  27k 2866k|2304k  916k|18.0  59.0 |1820  3133 |1.92 2.01 2.04|  0 4.0   0|   0     0 |swift-proxy-ser      2376  10%  64B  11k|swift-object-se      324992048k3549B2.5%|mysqld       296M|   0     0 |  24  188    0  867    2
Apr 01 08:38:15 ubuntu dstat.sh[1332]: 01-04 08:38:15| 18   5  21  48   8|2737M  262M 20.5M  978M|  23k 1992k|2308k 9066k|19.0  32.0 |1489  2929 |1.92 2.01 2.04|1.0   0   0|   0     0 |swift-proxy-ser      2376 7.5%  47B8555B|swift-object-se      324982304k3549B2.5%|mysqld       296M|   0     0 |  24  187    0  878    1
Apr 01 08:38:16 ubuntu dstat.sh[1332]: 01-04 08:38:16| 23   8  51   4  14|2736M  258M 20.5M  982M|  36k 3889k|3712k  128k|29.0  6.00 |1901  3937 |1.92 2.01 2.04|1.0 1.0   0|   0     0 |swift-proxy-ser      2376  15%  93B  15k|swift-object-se      324982688k5070B2.5%|mysqld       296M|   0     0 |  24  186    0  866    0
Apr 01 08:38:17 ubuntu dstat.sh[1332]: 01-04 08:38:17| 24   6  48   8  14|2736M  255M 20.5M  986M|  30k 3393k|3328k   88k|26.0  9.00 |1835  3787 |1.92 2.01 2.04|  0   0 2.0|   0     0 |swift-proxy-ser      2376  14%  79B  13k|swift-object-se      324993968k7098B5.0%|mysqld       296M|   0     0 |  24  187    0  882    1
Apr 01 08:38:18 ubuntu dstat.sh[1332]: 01-04 08:38:18| 26   7  51   1  14|2737M  251M 20.5M  990M|  34k 3857k|3840k   60k|30.0  6.00 |1975  3316 |1.92 2.01 2.04|1.0   0   0|   0     0 |swift-proxy-ser      2376  15%  87B  15k|swift-object-se      324993264k5577B5.0%|mysqld       296M|   0     0 |  24  186    0  856    2
Apr 01 08:38:19 ubuntu dstat.sh[1332]: 01-04 08:38:19| 20   7  43   5  24|2737M  247M 20.5M  993M|  31k 3205k|3072k  424k|24.0  53.0 |1674  2649 |1.76 1.97 2.03|1.0 1.0   0|   0     0 |swift-proxy-ser      2376  16%  74B  12k|swift-object-se      324992432k4056B4.5%|mysqld       296M|   0     0 |  24  187    0  873    0
Apr 01 08:38:20 ubuntu dstat.sh[1332]: 01-04 08:38:20| 27   7  21  30  14|2737M  243M 20.5M  997M|  34k 4005k|3968k 2056k|31.0   160 |2002  3635 |1.76 1.97 2.03|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  16%  94B  16k|swift-object-se      324993136k5577B4.0%|mysqld       296M|   0     0 |  24  186    0  854    0
Apr 01 08:38:21 ubuntu dstat.sh[1332]: 01-04 08:38:21| 22   8  16  44  10|2737M  239M 20.5M 1001M|  36k 4124k|4096k 5208k|32.0   103 |2164  3902 |1.76 1.97 2.03|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  15%  92B  16k|swift-object-se      324982560k5070B3.0%|mysqld       296M|   0     0 |  24  187    0  872    1
Apr 01 08:38:22 ubuntu dstat.sh[1332]: 01-04 08:38:22| 27   7   8  45  13|2749M  223M 20.5M 1005M|  33k 3851k|3844k 2468k|31.0  42.0 |2354  3856 |1.76 1.97 2.03|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  19%  90B  15k|swift-object-se      324993520k6591B4.0%|mysqld       296M|   0     0 |  24  187    0  846    1
Apr 01 08:38:23 ubuntu dstat.sh[1332]: 01-04 08:38:23| 25   7   6  50  11|2748M  219M 20.6M 1010M|  38k 4330k|4096k  700k|32.0   105 |2265  4141 |1.76 1.97 2.03|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  17%  99B  17k|swift-object-se      324993648k6591B4.0%|mysqld       296M|   0     0 |  24  187    0  866    1
Apr 01 08:38:24 ubuntu dstat.sh[1332]: 01-04 08:38:24| 27   7  24  31  12|2749M  214M 20.6M 1014M|  37k 4232k|4224k 1072k|33.0   175 |2282  4406 |1.94 2.01 2.04|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  16%  99B  17k|swift-object-se      324993200k6084B3.5%|mysqld       296M|   0     0 |  24  186    0  845    0
Apr 01 08:38:25 ubuntu dstat.sh[1332]: 01-04 08:38:25| 24   4   3  56  13|2749M  210M 20.6M 1018M|  33k 3738k|3840k  644k|30.0   111 |1930  3170 |1.94 2.01 2.04|  0 5.0   0|   0     0 |swift-proxy-ser      2376  15%  86B  15k|swift-object-se      324983392k6591B4.5%|mysqld       296M|   0     0 |  24  186    0  863    0
Apr 01 08:38:26 ubuntu dstat.sh[1332]: 01-04 08:38:26| 29   7  12  46   6|2749M  206M 20.6M 1022M|  40k 4811k|4480k  944k|35.0   126 |2527  4902 |1.94 2.01 2.04|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  16% 109B  19k|swift-object-se      324985824k  10k7.0%|mysqld       296M|   0     0 |  24  186    0  886    0
Apr 01 08:38:27 ubuntu dstat.sh[1332]: 01-04 08:38:27| 26   8  13  46   6|2749M  201M 20.6M 1027M|  37k 4335k|4540k 1004k|40.0   140 |2359  4247 |1.94 2.01 2.04|  0 2.0 2.0|   0     0 |swift-proxy-ser      2376  16% 101B  17k|swift-object-se      324984544k8619B4.0%|mysqld       296M|   0     0 |  24  187    0  858    1
Apr 01 08:38:28 ubuntu dstat.sh[1332]: 01-04 08:38:28| 26   6  16  43   9|2749M  197M 20.6M 1031M|  36k 4164k|3968k  916k|31.0   124 |2210  4113 |1.94 2.01 2.04|5.0 2.0   0|   0     0 |swift-proxy-ser      2376  16%  95B  16k|swift-object-se      324983776k6591B4.0%|mysqld       296M|   0     0 |  24  186    0  877    0
Apr 01 08:38:30 ubuntu dstat.sh[1332]: 01-04 08:38:29| 21   6  30  25  18|2749M  194M 20.6M 1034M|  29k 2999k|2816k  996k|22.0   132 |1870  3253 |2.27 2.07 2.06|2.0 2.0   0|   0     0 |swift-proxy-ser      2376  14%  70B  12k|swift-object-se      324992432k4056B2.5%|mysqld       296M|   0     0 |  24  187    0  849    1
Apr 01 08:38:30 ubuntu dstat.sh[1332]: 01-04 08:38:30| 15   4  23  55   3|2749M  191M 20.6M 1036M|  21k 1604k|1792k 1120k|14.0   141 |1622  2891 |2.27 2.07 2.06|1.0 2.0   0|   0     0 |swift-proxy-ser      2376 5.0%  35B6132B|swift-object-se      324991664k3042B1.5%|mysqld       296M|   0     0 |  24  190    0  855    2
Apr 01 08:38:31 ubuntu dstat.sh[1332]: 01-04 08:38:31| 26   3  20  46   4|2749M  190M 20.6M 1038M|  23k 1974k|1920k  928k|15.0   145 |1869  3136 |2.27 2.07 2.06|1.0 5.0   0|   0     0 |swift-proxy-ser      2376 7.0%  45B7884B|swift-object-se      324992176k4056B2.5%|mysqld       296M|   0     0 |  24  186    0  831    2
Apr 01 08:38:32 ubuntu dstat.sh[1332]: 01-04 08:38:32| 16   4  22  53   5|2749M  188M 20.6M 1040M|  20k 1712k|1664k  740k|13.0  93.0 |1714  2957 |2.27 2.07 2.06|  0 2.0   0|   0     0 |swift-proxy-ser      2376 6.5%  40B7008B|swift-object-se      324981664k3042B2.0%|mysqld       296M|   0     0 |  24  186    0  839    2
Apr 01 08:38:33 ubuntu dstat.sh[1332]: 01-04 08:38:33| 27   5  25  43   2|2749M  184M 20.6M 1044M|  33k 3520k|3456k 8872k|27.0   125 |2089  3905 |2.27 2.07 2.06|2.0 2.0   0|   0     0 |swift-proxy-ser      2376  12%  81B  14k|swift-object-se      324992688k5070B3.0%|mysqld       296M|   0     0 |  24  186    0  835    0
Apr 01 08:38:34 ubuntu dstat.sh[1332]: 01-04 08:38:34| 30   8  37  25   0|2749M  180M 20.6M 1048M|  41k 4818k|4484k  204k|36.0  44.0 |2309  4932 |2.33 2.09 2.07|4.0 2.0   0|   0     0 |swift-proxy-ser      2376  15% 109B  18k|swift-object-se      324985312k9633B5.5%|mysqld       296M|   0     0 |  24  186    0  856    0
Apr 01 08:38:35 ubuntu dstat.sh[1332]: 01-04 08:38:35| 28   6  18  47   1|2749M  175M 20.6M 1053M|  46k 4576k|4640k  284k|44.0  45.0 |2191  4200 |2.33 2.09 2.07|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  14% 105B  18k|swift-object-se      324993520k6591B3.5%|mysqld       296M|   0     0 |  24  187    0  860    1
Apr 01 08:38:36 ubuntu dstat.sh[1332]: 01-04 08:38:36| 28   6  26  41   0|2749M  170M 20.6M 1058M|  40k 4598k|4480k  672k|35.0   107 |2672  4599 |2.33 2.09 2.07|1.0 3.0   0|   0     0 |swift-proxy-ser      2376  14% 106B  18k|swift-object-se      324985504k  10k5.5%|mysqld       296M|   0     0 |  24  186    0  881    2
Apr 01 08:38:37 ubuntu dstat.sh[1332]: 01-04 08:38:37| 29   6  33  31   1|2749M  166M 20.6M 1062M|  37k 4540k|4352k  436k|34.0  69.0 |2210  3850 |2.33 2.09 2.07|1.0 2.0 2.0|   0     0 |swift-proxy-ser      2376  16% 104B  18k|swift-object-se      324984608k8112B4.5%|mysqld       296M|   0     0 |  24  186    0  878    0
Apr 01 08:38:38 ubuntu dstat.sh[1332]: 01-04 08:38:38| 32   5  36  27   1|2749M  161M 20.6M 1067M|  39k 4316k|4228k  576k|34.0  65.0 |2315  5151 |2.33 2.09 2.07|2.0 3.0   0|   0     0 |swift-proxy-ser      2376  15% 100B  17k|swift-object-se      324984160k7605B4.5%|mysqld       296M|   0     0 |  24  186    0  898    0
Apr 01 08:38:39 ubuntu dstat.sh[1332]: 01-04 08:38:39| 31   5   8  56   1|2749M  156M 20.6M 1072M|  45k 4957k|5120k 4524k|40.0  99.0 |2274  3479 |2.70 2.17 2.10|1.0 5.0   0|   0     0 |swift-proxy-ser      2376  16% 116B  20k|swift-object-se      324983200k6084B3.5%|mysqld       296M|   0     0 |  24  186    0  908    2
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:40| 32   8  17  41   3|2749M  151M 20.6M 1076M|  40k 4824k|4480k  704k|35.0   133 |2433  4988 |2.70 2.17 2.10|1.0 4.0 1.0|   0     0 |swift-proxy-ser      2376  16% 109B  18k|swift-object-se      324983648k6591B4.0%|mysqld       296M|   0     0 |  24  186    0  930    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:41| 30   4  26  36   3|2749M  146M 20.6M 1081M|  42k 4764k|4736k  960k|37.0   180 |2182  2674 |2.70 2.17 2.10|  0 5.0   0|   0     0 |swift-proxy-ser      2376  16% 106B  18k|swift-object-se      324983520k6591B3.5%|mysqld       296M|   0     0 |  24  186    0  951    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:42| 32   3   3  57   3|2749M  142M 20.6M 1086M|  40k 4763k|4608k  492k|36.0  89.0 |2160  2866 |2.70 2.17 2.10|1.0 2.0   0|   0     0 |swift-proxy-ser      2376  18% 114B  19k|swift-object-se      324984672k8619B5.5%|mysqld       296M|   0     0 |  24  186    0  973    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:43| 29   4   0  66   2|2749M  133M 20.6M 1094M|  43k 5218k|5120k  748k|40.0   154 |2361  2870 |2.70 2.17 2.10|  0 5.0 1.0|   0     0 |swift-proxy-ser      2376  17% 119B  20k|swift-object-se      324984800k8619B4.5%|mysqld       296M|   0     0 |  24  186    0  997    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:44| 16   4   0  80   1|2749M  131M 20.7M 1096M|  24k 2222k|2176k  844k|17.0   164 |1985  2478 |2.73 2.18 2.10|1.0 2.0   0|   0     0 |swift-proxy-ser      2376 6.5%  49B8598B|swift-object-se      324981856k3549B2.0%|mysqld       296M|   0     0 |  24  186    0 1006    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:45|  7   2   0  92   0|2750M  130M 20.7M 1096M|  10k 4590B|   0   376k|   0  67.0 |1401  2142 |2.73 2.18 2.10|  0 2.0   0|   0     0 |python               8150 1.0%   0    0 |python2              1531  190k 489B  0%|mysqld       296M|   0     0 |  24  186    0  997    0
Apr 01 08:38:46 ubuntu dstat.sh[1332]: 01-04 08:38:46|  7   2   0  91   1|2750M  130M 20.7M 1096M|8061B 4374B|   0   472k|   0  74.0 |1344  2112 |2.73 2.18 2.10|  0 2.0   0|   0     0 |python               6723 1.5%   0    0 |python2              1531  188k 454B1.0%|mysqld       296M|   0     0 |  24  186    0  997    0
Apr 01 08:38:48 ubuntu dstat.sh[1332]: 01-04 08:38:47| 28   9   0  63   1|2749M  122M 20.7M 1106M|  33k 3912k|4096k  916k|32.0   121 |2506  8024 |2.73 2.18 2.10|  0 5.0 3.0|   0     0 |swift-proxy-ser      2376  12%  92B  16k|swift-object-se      324993648k6591B3.5%|mysqld       296M|   0     0 |  24  186    0 1002    0
Apr 01 08:38:48 ubuntu dstat.sh[1332]: 01-04 08:38:48| 28   4   0  66   2|2749M  117M 20.7M 1110M|  41k 4881k|4608k  688k|36.0  74.0 |2065  2529 |2.73 2.18 2.10|3.0 6.0   0|   0     0 |swift-proxy-ser      2376  17% 111B  19k|swift-object-se      324994160k7605B4.5%|mysqld       296M|   0     0 |  24  186    0 1024    0
Apr 01 08:38:49 ubuntu dstat.sh[1332]: 01-04 08:38:49| 30   9  35  24   2|2749M  112M 20.7M 1115M|  36k 3992k|4096k 2684k|32.0  88.0 |2565  6762 |2.91 2.23 2.12|  0   0   0|   0     0 |swift-proxy-ser      2376  14% 102B  17k|swift-object-se      324984352k8112B5.0%|mysqld       296M|   0     0 |  24  186    0 1011    0
